canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
CC#CC12C(C(=N)C(=O)N1c1ccc(F)cc1)C(CC)C(=O)C(C(=O)OC)C2C(=O)OC,N=C1C(=O)N(c2ccccc2)C2CCC(=O)CC12,1,1.4358,27.2743,0.191,0,1,442.44,1.76,1,7,4,113.83
COc1cccc(C(=O)N2CCc3[nH]c(=NC(C)C)sc3C2)c1,N=c1[nH]c2c(s1)CN(C(=O)c1ccccc1)CC2,1,1.4359,27.285,0.1829,0,1,331.44,2.59,1,4,3,57.69
CC(C)C(=O)NC1C(O)C(n2cnc3c(=N)[nH]cnc32)C1F,N=c1[nH]cnc2c1ncn2C1CCC1,1,1.4384,27.4428,0.1111,0,1,308.32,-0.37,4,5,3,119.68
Nc1cc(-c2coc3ccc(Cl)cc3c2=O)ccc1O,O=c1c(-c2ccccc2)coc2ccccc12,1,1.4386,27.4552,0.1111,0,1,287.7,3.4,2,4,1,76.46
Cc1ccc(NC(=O)c2cc(C(F)(F)F)nn2C)cc1S(=O)(=O)N(C)C,O=C(Nc1ccccc1)c1ccn[nH]1,1,1.4387,27.4571,0.1512,0,1,390.39,2.25,1,4,4,84.3
O=S1(=O)NC(c2cccnc2)Nc2cc(C(F)(F)F)ccc21,O=S1(=O)NC(c2cccnc2)Nc2ccccc21,1,1.4387,27.4571,0.1216,0,1,329.3,2.5,2,4,1,71.09
Cc1cc(N2CCN(C(=O)Cn3nc4c(c3C)c(=O)n(C)c(=O)n4CC(C)C)C(C)C2)ccn1,O=C(Cn1cc2c(=O)[nH]c(=O)[nH]c2n1)N1CCN(c2ccncc2)CC1,1,1.4388,27.4633,0.156,0,1,467.57,1.3,0,6,5,98.26
Cn1c(=O)c2c(ncn2CC(=O)NCc2ccccc2)n(C)c1=O,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)NCc1ccccc1,1,1.4388,27.4663,0.1648,0,1,327.34,-0.25,1,4,4,90.92
Clc1cc2c(cc1-n1cncn1)[nH]c1ccccc12,c1ccc2c(c1)[nH]c1cc(-n3cncn3)ccc12,1,1.4389,27.4707,0.1739,0,1,268.71,3.56,1,2,1,46.5
COc1cc(C(=O)N(C)c2ccc(-c3ccc(=O)[nH]c3C(=O)O)cc2)cc(Cl)c1O,O=C(Nc1ccc(-c2ccc(=O)[nH]c2)cc1)c1ccccc1,1,1.4391,27.4876,0.1444,0,1,428.83,3.38,3,5,5,119.93
CC1C(=O)OCC1C(=O)NC(Cc1ccc(O)cc1)C(=O)O,O=C1CC(C(=O)NCCc2ccccc2)CO1,1,1.4413,27.6263,0.129,0,1,307.3,0.31,3,5,5,112.93
CCCCCCC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(C(C)=O)c2)c1,O=C(Nc1ccccc1)c1ccccc1,1,1.4413,27.6263,0.1837,0,1,382.46,4.76,3,4,9,95.5
O=C(c1cc2ccccc2oc1=O)N1CCN(c2cccc3c2OCO3)CC1,O=C(c1cc2ccccc2oc1=O)N1CCN(c2cccc3c2OCO3)CC1,1,1.4418,27.6571,0.2151,0,1,378.38,2.48,0,6,2,72.22
O=C(NCC1CCCO1)C(c1ccc(F)cc1)N(CC1CCCO1)C(=O)c1csnn1,O=C(NCC1CCCO1)C(c1ccccc1)N(CC1CCCO1)C(=O)c1csnn1,1,1.4418,27.6581,0.1489,0,1,448.52,2.33,1,7,8,93.65
CC(C)(C)OC(=O)N1CC2(CCN(C(=O)C3CCCN(C(=N)N)C3)C2)C1,O=C(C1CCCNC1)N1CCC2(CNC2)C1,1,1.4418,27.6581,0.4,0,1,365.48,1.06,2,4,1,102.96
O=c1[nH]c2ccccc2[nH]c1=NN=C1CCCCCC1,O=c1[nH]c2ccccc2[nH]c1=NN=C1CCCCCC1,1,1.4421,27.6741,0.1452,0,1,270.34,2.47,2,3,1,73.37
CC(C)c1ccc(C(C#N)n2cnc3ccccc32)cc1,c1ccc(Cn2cnc3ccccc32)cc1,1,1.4421,27.6741,0.1343,0,1,275.35,4.27,0,2,3,41.61
CCc1c(N)ccc2ncnc(N3CCCN(C)CC3)c12,c1ccc2c(N3CCCNCC3)ncnc2c1,1,1.4425,27.7031,0.1398,0,1,285.4,1.92,1,5,2,58.28
COC(C)(C)C=Cn1c(=O)[nH]c2cnc(-n3ccc4ccccc43)nc21,O=c1[nH]c2cnc(-n3ccc4ccccc43)nc2[nH]1,1,1.4434,27.7607,0.1556,0,1,349.39,2.96,1,4,4,77.73
O=C(Nc1ccccc1)N1CCN(c2ccc(NC(=O)N3Cc4ccc(F)cc4C3)cc2)CC1,O=C(Nc1ccccc1)N1CCN(c2ccc(NC(=O)N3Cc4ccccc4C3)cc2)CC1,1,1.4436,27.7744,0.2179,0,1,459.53,4.73,2,3,3,67.92
CN(CCF)c1ccc(C#CC2(O)C(C#N)CCC2N(C)C)cc1,C(#CC1CCCC1)c1ccccc1,1,1.4439,27.7906,0.1395,0,1,329.42,2.04,1,4,4,50.5
C#Cc1ccc(Cl)c(NC(=O)CCC(=O)OCC(=O)c2cccc([N+](=O)[O-])c2)c1,O=C(CCC(=O)OCC(=O)c1ccccc1)Nc1ccccc1,1,1.4447,27.8446,0.2065,0,1,414.8,3.37,1,6,8,115.61
N#Cc1ccc2[nH]cc(Cc3[nH]c(=O)n(-c4cc(Cl)cc(Cl)c4)c3O)c2c1,O=c1[nH]c(Cc2c[nH]c3ccccc23)cn1-c1ccccc1,1,1.4451,27.8689,0.2245,0,1,399.24,4.12,3,3,3,97.6
CCN(CC)CC(C)N=c1[nH]c(Cl)nc(=Nc2ccc(C(F)(F)F)cc2)[nH]1,N=c1[nH]cnc(=Nc2ccccc2)[nH]1,1,1.4457,27.9034,0.1136,0,1,402.85,3.27,2,4,6,72.43
Cc1cccc(-n2cc(C(O)N3CCC4(CN(c5ccc(C#N)c(C(F)(F)F)c5)C4)C3)cc2O)c1,c1ccc(N2CC3(CCN(Cc4ccn(-c5ccccc5)c4)C3)C2)cc1,1,1.446,27.9253,0.2234,0,1,482.51,4.59,2,5,4,75.66
COc1ccc(SC(=S)Nc2ccc(S(N)(=O)=O)cc2Br)cc1,S=C(Nc1ccccc1)Sc1ccccc1,1,1.4461,27.931,0.1139,0,1,433.37,3.59,2,5,4,81.42
CN1C(=O)C2(N=C1N)c1cc(Br)ccc1CC21CCC(COC2COC2)CC1,O=C1NC=NC12c1ccccc1CC21CCC(COC2COC2)CC1,1,1.4462,27.9364,0.1591,0,1,448.36,2.58,1,5,3,77.15
CCC1CCCCN1CCCNC(=O)CCc1cc(=O)n2[nH]c(=O)c3ccccc3c2n1,O=C(CCc1cc(=O)n2[nH]c(=O)c3ccccc3c2n1)NCCCN1CCCCC1,1,1.4464,27.9526,0.193,0,1,437.54,2.24,2,5,8,99.57
O=S(=O)(c1ccccc1)C1CCN(CCCn2cccn2)CC1,O=S(=O)(c1ccccc1)C1CCN(CCCn2cccn2)CC1,1,1.4464,27.954,0.1573,0,1,333.46,2.21,0,4,6,55.2
COc1ccccc1CN1C(=O)C(=Cc2cccnc2)SC1=S,O=C1C(=Cc2cccnc2)SC(=S)N1Cc1ccccc1,1,1.447,27.9892,0.1348,0,1,342.44,3.49,0,5,4,42.43
CS(=O)(=O)N(CC(=O)NCCOc1cccc(N)c1)c1ccccc1,O=C(CNc1ccccc1)NCCOc1ccccc1,1,1.4471,27.9994,0.1596,0,1,363.44,1.23,2,5,8,101.73
Cc1ncc([N+](=O)[O-])n1CCOC(=O)c1ccc2c(c1)OCO2,O=C(OCCn1ccnc1)c1ccc2c(c1)OCO2,1,1.4472,28.0015,0.3068,0,1,319.27,1.69,0,7,5,105.72
CCOC(=O)Nc1ccc(C)c(C)c1CN=c1cccc(Br)[nH]1,c1ccc(CN=c2cccc[nH]2)cc1,1,1.4473,28.0071,0.1667,0,1,378.27,4.06,2,3,4,66.48
O=C(C1CCCCN1S(=O)(=O)c1ccc([N+](=O)[O-])cc1)N1CCOCC1,O=C(C1CCCCN1S(=O)(=O)c1ccccc1)N1CCOCC1,1,1.4478,28.0433,0.2222,0,1,383.43,1.0,0,6,4,110.06
COc1ccc(N2C(=NC(=O)C3CC3)SC3CS(=O)(=O)CC32)cc1,O=C(N=C1SC2CS(=O)(=O)CC2N1c1ccccc1)C1CC1,1,1.4482,28.0697,0.1489,0,1,366.46,1.71,0,5,3,76.04
CCOC(=O)c1c(NC(=O)CSCC(=O)Nc2ccc(C)cc2)sc2c1CCCC2,O=C(CSCC(=O)Nc1cc2c(s1)CCCC2)Nc1ccccc1,1,1.4489,28.1097,0.1176,0,1,446.59,4.42,2,6,8,84.5
O=C(NCCNC(=O)c1ccccn1)c1ccc(Cl)cc1,O=C(NCCNC(=O)c1ccccn1)c1ccccc1,1,1.4491,28.1266,0.1429,0,1,303.75,1.89,2,3,5,71.09
O=C(O)C1CCC(CN=c2[nH]c3c([nH]2)C2(CC2)c2ccccc2-3)CC1,c1ccc2c(c1)-c1[nH]c(=NCC3CCCCC3)[nH]c1C21CC1,1,1.45,28.1856,0.1647,0,1,337.42,3.19,3,2,3,81.24
CC(C)(C)c1nc2ccccc2c2[nH]c(C(=O)NCc3ccco3)cc12,O=C(NCc1ccco1)c1cc2cnc3ccccc3c2[nH]1,1,1.45,28.1856,0.1705,0,1,347.42,4.54,2,3,3,70.92
Cc1cccc(CNC(=O)c2c(Cl)n(CC3CCCO3)c3nc4ccccc4nc23)c1,O=C(NCc1ccccc1)c1cn(CC2CCCO2)c2nc3ccccc3nc12,1,1.45,28.1856,0.1619,0,1,434.93,4.66,1,4,5,69.04
O=C1NCc2cc3c4c([nH]c3cc21)-c1ccccc1CC4,O=C1NCc2cc3c4c([nH]c3cc21)-c1ccccc1CC4,1,1.45,28.1856,0.134,0,1,274.32,3.18,2,1,0,44.89
CCOc1cccc2c1ccn2CC(=O)NCCc1c[nH]c2ccccc12,O=C(Cn1ccc2ccccc21)NCCc1c[nH]c2ccccc12,1,1.45,28.1856,0.2626,0,1,361.45,3.88,2,2,7,59.05
Oc1ccc2c3c([nH]c2c1)C1c2ccccc2NC(=S)N1CC3,S=C1Nc2ccccc2C2c3[nH]c4ccccc4c3CCN12,1,1.45,28.1856,0.1596,0,1,321.41,3.53,3,2,0,51.29
O=C(Oc1ccccc1)c1[nH]cnc1C(=O)N1CCc2[nH]c3ccccc3c2C1,O=C(Oc1ccccc1)c1[nH]cnc1C(=O)N1CCc2[nH]c3ccccc3c2C1,1,1.45,28.1856,0.2157,0,1,386.41,3.31,2,4,3,91.08
CON=Cc1cn(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc12,O=C1NC(=O)C(n2ccc3ccccc32)=C1c1c[nH]c2ccccc12,1,1.45,28.1856,0.1111,0,1,398.42,3.14,1,4,4,77.62
CN(C)c1ccc2ncn(CCC(=O)N=c3ccc4ccccc4[nH]3)c(=O)c2c1,O=C(CCn1cnc2ccccc2c1=O)N=c1ccc2ccccc2[nH]1,1,1.45,28.1856,0.2075,0,1,387.44,2.46,1,4,4,83.35
CC(=O)Nc1ccc2[nH]c3c(C#N)cc4cccnc4c3c2c1,c1cnc2c(c1)ccc1[nH]c3ccccc3c12,1,1.45,28.1856,0.1538,0,1,300.32,3.7,2,3,1,81.57
CCC(CO)N=c1[nH]c(=NC2CCC2)c2ncn(C(C)C)c2[nH]1,N=c1[nH]c(=NC2CCC2)c2nc[nH]c2[nH]1,1,1.4504,28.2116,0.12,0,1,318.43,1.4,3,4,5,94.35
Nc1ccccc1OCCCc1ccccc1,c1ccc(CCCOc2ccccc2)cc1,1,1.4505,28.2134,0.2222,0,1,227.31,3.28,1,2,5,35.25
Cc1cc(CC(N)C(=O)O)cc(-c2ccc(-c3cccc(O)c3)n2C)c1,c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,1,1.4509,28.2449,0.1383,0,1,350.42,3.33,3,3,5,88.48
O=C(O)CCc1cc2oc3ccccc3c2c(O)c1O,c1ccc2c(c1)oc1ccccc12,1,1.4509,28.2449,0.1758,0,1,272.26,3.01,3,4,3,90.9
O=C(O)c1cccc(Cn2cc(CCc3ccccc3)c3cc(O)ccc32)c1,c1ccc(CCc2cn(Cc3ccccc3)c3ccccc23)cc1,1,1.4509,28.2449,0.1778,0,1,371.44,4.88,2,2,6,62.46
CCOC(=O)c1cccc(Nc2ccc(Nc3ccccc3O)cc2)c1O,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1,1.4509,28.2449,0.137,0,1,364.4,4.76,4,6,6,90.82
O=C(CCCC(=O)c1ccccc1O)c1ccccc1O,O=C(CCCC(=O)c1ccccc1)c1ccccc1,1,1.4509,28.2449,0.15,0,1,284.31,3.33,2,4,6,74.6
CS(=O)(=O)c1nc2ccccc2[nH]c1=NN=Cc1ccc(Oc2ccccc2)cc1,C(=NN=c1cnc2ccccc2[nH]1)c1ccc(Oc2ccccc2)cc1,1,1.4511,28.2546,0.1379,0,1,418.48,3.69,1,6,5,96.77
CCOC1OC(C(=O)N2CCC(F)C2)=CC(c2ccc3c(c2)OCO3)C1CCCO,O=C(C1=CC(c2ccc3c(c2)OCO3)CCO1)N1CCCC1,1,1.452,28.3154,0.2475,0,1,421.47,2.73,1,6,7,77.46
CC1(CSc2n[nH]c(=NC(O)c3cc(O)n(-c4cccc(F)c4)c3)s2)COC1,c1ccc(-n2ccc(CN=c3[nH]nc(SCC4COC4)s3)c2)cc1,1,1.4522,28.3262,0.1386,0,1,422.51,2.83,3,7,6,95.66
CCOC(=O)c1cnc(N2CCC3(C2)CN(C(=O)C(C)(C)O)c2ccccc2O3)c(Cl)c1,c1ccc(N2CCC3(CNc4ccccc4O3)C2)nc1,1,1.4529,28.3714,0.2473,0,1,459.93,3.06,1,7,4,92.2
O=C(Cc1ccccc1)c1c(O)ccc2ccccc12,O=C(Cc1ccccc1)c1cccc2ccccc12,1,1.4529,28.3741,0.15,0,1,262.31,3.97,1,2,3,37.3
CC1(C)C=Cc2c(ccc3oc4cccc(O)c4c(=O)c23)O1,O=c1c2ccccc2oc2ccc3c(c12)C=CCO3,1,1.4529,28.3741,0.12,0,1,294.31,3.84,1,4,0,59.67
COc1ccc(CC(=O)O)cc1-c1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,1,1.4532,28.3948,0.1628,0,1,292.33,4.14,1,2,4,46.53
O=C1c2ccccc2-c2cccc3nc(C(O)=NO)c(O)c1c23,O=C1c2ccccc2-c2cccc3nccc1c23,1,1.4532,28.3948,0.137,0,1,306.28,2.85,3,5,1,103.01
O=c1[nH]c(=Cc2cc(F)c(O)c(F)c2)c(=O)[nH]c1=Cc1ccccc1,O=c1[nH]c(=Cc2ccccc2)c(=O)[nH]c1=Cc1ccccc1,1,1.454,28.4436,0.1406,0,1,342.3,0.7,3,3,2,85.95
CS(=O)(=O)N1C2Cc3c(c4ccccc4n3CCn3c(O)ccc3O)C1Cc1[nH]ncc12,c1ccc2c(c1)c1c(n2CCn2cccc2)CC2NC1Cc1[nH]ncc12,1,1.4554,28.5354,0.1456,0,1,453.52,2.43,3,5,4,116.38
Cn1cnc2[nH]c3c(c(=NCc4cccc([N+](=O)[O-])c4)c2c1=O)C1CC(C=C1C(=O)N1CC2CC2C1)C3,O=C(C1=CC2Cc3[nH]c4nc[nH]c(=O)c4c(=NCc4ccccc4)c3C1C2)N1CC2CC2C1,1,1.4554,28.5354,0.1909,0,1,498.54,2.33,1,6,4,126.49
CCc1ccc(Cc2c[nH]c(=NC(C)=O)c(C)c2)cc1,N=c1ccc(Cc2ccccc2)c[nH]1,1,1.4556,28.5485,0.1398,0,1,268.36,2.92,1,1,3,45.22
Cc1ccc(C(=O)C(=O)NCCCc2ccccc2)o1,O=C(NCCCc1ccccc1)C(=O)c1ccco1,1,1.4556,28.5485,0.2099,0,1,271.32,2.52,1,3,6,59.31
CCCCOCC(N)COc1cccc(F)c1,c1ccccc1,1,1.4556,28.5485,0.131,0,1,241.31,2.35,1,3,8,44.48
CCc1ccc(NC(=O)C(CC(=O)O)n2nc(C)cc2C)cc1,O=C(Cn1cccn1)Nc1ccccc1,1,1.4556,28.5485,0.1413,0,1,315.37,2.72,2,3,6,84.22
COCn1c(Cc2cccc(C)c2)c(C(C)C)c(=O)[nH]c1=O,O=c1cc(Cc2ccccc2)[nH]c(=O)[nH]1,1,1.4556,28.5485,0.1429,0,1,302.37,2.16,1,3,5,64.09
CCc1cc(S(=O)(=O)Nc2cn[nH]c2C(C)(C)C)ccc1F,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,1,1.4556,28.5485,0.175,0,1,325.41,3.21,2,3,4,74.85
Cc1onc(-c2ccc(CC(N)C(=O)O)cc2)c1CC(=O)O,c1ccc(-c2ccon2)cc1,1,1.4556,28.5485,0.122,0,1,304.3,1.23,3,5,6,126.65
Cc1cc(C)[n+](CC(=O)Nc2ccccc2Cl)c(C)c1,O=C(C[n+]1ccccc1)Nc1ccccc1,1,1.4556,28.5485,0.1447,0,1,289.79,3.19,1,1,3,32.98
CCOc1ncc(NC(=O)c2ccccc2)c(N)n1,O=C(Nc1cncnc1)c1ccccc1,1,1.4556,28.5485,0.1688,0,1,258.28,1.71,2,5,4,90.13
Cn1[nH]c(C(C)(C)C)cc1=NC(=O)Nc1ccc(F)c(F)c1,O=C(N=c1cc[nH][nH]1)Nc1ccccc1,1,1.4556,28.5485,0.1923,0,1,308.33,3.06,2,1,1,62.18
CC1(c2cccc(NC(=O)c3ncc(Cl)cc3F)c2)CC(C(F)(F)F)OC(=N)N1,N=C1NC(c2cccc(NC(=O)c3ccccn3)c2)CCO1,1,1.4556,28.5517,0.1771,0,1,430.79,4.22,3,4,3,87.1
Cc1nc(C(=O)OCC(=O)Nc2cccc(C(F)(F)F)c2)nn1CC1CCCO1,O=C(COC(=O)c1ncn(CC2CCCO2)n1)Nc1ccccc1,1,1.4556,28.5517,0.1613,0,1,412.37,2.58,1,6,6,95.34
N=c1nc(C(F)(F)F)cc(OCc2c(Cl)cccc2OC2CNC(C(=O)O)C2)[nH]1,N=c1nccc(OCc2ccccc2OC2CCNC2)[nH]1,1,1.4556,28.5517,0.1714,0,1,432.79,2.33,4,6,6,120.32
CC1=NC(=O)NC(c2ccc3c(c2)OCO3)C1C(=O)Nc1ccccc1F,O=C1N=CC(C(=O)Nc2ccccc2)C(c2ccc3c(c2)OCO3)N1,1,1.4557,28.5565,0.2041,0,1,369.35,3.03,2,4,3,89.02
COc1cc(C=C2Cc3ccc(OC)c(O)c3C2=O)ccc1O,O=C1C(=Cc2ccccc2)Cc2ccccc21,1,1.4558,28.5622,0.1089,0,1,312.32,2.94,2,5,3,75.99
COc1cc(C)c(C2=C(C)C(=O)CC3CC4(C)Oc5ccc(O)cc5C4=CC23OC)c(O)c1,O=C1C=C(c2ccccc2)C2C=C3c4ccccc4OC3CC2C1,1,1.4558,28.5622,0.1171,0,1,448.52,4.8,2,6,3,85.22
C=CCc1cc(C=C2SC(=NCCN=c3[nH]sc4cc(N)ccc34)NC2=O)cc(OC)c1O,O=C1NC(=NCCN=c2[nH]sc3ccccc23)SC1=Cc1ccccc1,1,1.4558,28.5622,0.112,0,1,481.6,3.42,4,8,7,125.09
COc1cc(C=CC(=O)C2Cc3cc(O)ccc3C2=O)ccc1O,O=C(C=Cc1ccccc1)C1Cc2ccccc2C1=O,1,1.4558,28.5622,0.1264,0,1,324.33,2.74,2,5,4,83.83
COc1cc2c(c(O)c1C)C(=O)Oc1c(c(O)cc(O)c1C(C)=O)O2,O=C1Oc2ccccc2Oc2ccccc21,1,1.4558,28.5622,0.1047,0,1,346.29,2.65,3,8,2,122.52
COc1cc(CCC(=O)c2c(O)cc(NC(C)=O)cc2O)ccc1O,O=C(CCc1ccccc1)c1ccccc1,1,1.4558,28.5622,0.1319,0,1,345.35,2.59,4,6,6,116.09
COc1cc2c(c(OC)c1O)C(O)OC(c1ccc(O)c(O)c1)C2,c1ccc(C2Cc3ccccc3CO2)cc1,1,1.4558,28.5622,0.119,0,1,334.32,2.13,4,7,3,108.61
CCOC(=O)C1C(=S)Nc2c(c(C)nn2-c2ccccc2)C1c1ccccc1,S=C1CC(c2ccccc2)c2cnn(-c3ccccc3)c2N1,1,1.4562,28.5874,0.1828,0,1,391.5,4.24,1,4,4,56.15
Cc1cccc(S(=O)(=O)N2CCCC(c3ccc(C=CC(O)=NO)cc3)C2)c1,O=S(=O)(c1ccccc1)N1CCCC(c2ccccc2)C1,1,1.4572,28.6574,0.1373,0,1,400.5,3.92,2,4,5,90.2
COc1cc2c(cc1OC)C1C(C2)C2C(C#N)C(C(=O)c3ccccc3)C1N(CC1CC1)C2C,O=C(c1ccccc1)C1CC2CN(CC3CC3)C1C1c3ccccc3CC21,1,1.4581,28.7121,0.1633,0,1,456.59,4.71,0,5,6,62.56
COc1ccc(CC(=O)NNC(=O)CSc2nc3nc(C)cc(C)n3n2)cc1,O=C(CSc1nc2ncccn2n1)NNC(=O)Cc1ccccc1,1,1.4581,28.7176,0.1429,0,1,400.46,1.23,2,7,6,110.51
N=c1[nH]cnc2c1ncn2C1CC2CC1N(C(=O)Cc1cccc(Br)c1)C2,N=c1[nH]cnc2c1ncn2C1CC2CC1N(C(=O)Cc1ccccc1)C2,1,1.4592,28.785,0.165,0,1,427.31,2.41,2,4,3,90.66
Cc1ccc(S(=O)(=O)NN=C(C(=O)c2ccccc2)C(O)C2CC3CCCCC3C2)cc1,O=C(C(CC1CC2CCCCC2C1)=NNS(=O)(=O)c1ccccc1)c1ccccc1,1,1.4594,28.7993,0.129,0,1,454.59,4.09,2,5,7,95.83
CCC(O)(CCC1CC(=O)C(=O)N1Cc1ccc2ccccc2c1)c1ccc(F)cc1,O=C1CC(CCCc2ccccc2)N(Cc2ccc3ccccc3c2)C1=O,1,1.4594,28.7993,0.1818,0,1,419.5,4.73,1,3,7,57.61
CCOC(=O)C12CC(CC(=O)NC3CCC(O)CC3)C(=O)N1CCc1cc(OC)cc(OC)c12,O=C(CC1CC2c3ccccc3CCN2C1=O)NC1CCCCC1,1,1.4594,28.8016,0.1402,0,1,474.55,1.68,2,7,7,114.4
O=C(NCCCN=c1[nH][nH]cc1C1CC1)N1CCC(Oc2ccccc2)CC1,O=C(NCCCN=c1[nH][nH]cc1C1CC1)N1CCC(Oc2ccccc2)CC1,1,1.4599,28.8346,0.1818,0,1,383.5,2.76,3,3,7,85.51
N=C(NCCc1cccc(CC(=O)c2ccc(Cl)cc2)n1)NC(=O)c1ccc(O)cc1,N=C(NCCc1cccc(CC(=O)c2ccccc2)n1)NC(=O)c1ccccc1,1,1.4599,28.8348,0.1341,0,1,436.9,3.36,4,5,7,115.17
CN(C)CC(=O)N1c2nc3ccccc3cc2Sc2ccc3cccnc3c21,c1ccc2nc3c(cc2c1)Sc1ccc2cccnc2c1N3,1,1.461,28.9078,0.1531,0,1,386.48,4.47,0,5,2,49.33
CN1CCN(CCn2cc3c(=O)oc4ccccc4c3n2)CC1,O=c1oc2ccccc2c2nn(CCN3CCNCC3)cc12,1,1.461,28.9078,0.1429,0,1,312.37,1.39,0,5,3,54.51
Cc1cc(C)c(NC(=O)OCCn2c3c(c4cc(F)ccc42)CN(C)CC3)c(C)c1,O=C(Nc1ccccc1)OCCn1c2c(c3ccccc31)CNCC2,1,1.461,28.9078,0.1889,0,1,409.51,4.94,1,3,4,46.5
CCOC(=O)C(CN)Cc1ccc(OCc2ccccc2)cc1,c1ccc(COc2ccccc2)cc1,1,1.4613,28.9254,0.1609,0,1,313.4,2.95,1,4,8,61.55
NC(=O)c1c[nH]c2c(C(=O)NC3CCC3)cccc2c1=NC1CC1,O=C(NC1CCC1)c1cccc2c(=NC3CC3)cc[nH]c12,1,1.4616,28.9475,0.1238,0,1,324.38,1.61,3,3,4,100.34
O=c1ncn(-c2ccc(F)cc2)c2cc(CCCCO)ccc12,O=c1ncn(-c2ccccc2)c2ccccc12,1,1.4617,28.9532,0.175,0,1,312.34,2.84,1,3,5,55.12
CN(C(=O)NC1CCCCC1)C1=NS(=O)(=O)c2cc(S(=O)(=O)O)ccc2S1,O=C(NC1=NS(=O)(=O)c2ccccc2S1)NC1CCCCC1,1,1.462,28.9715,0.1222,0,1,433.53,2.06,2,6,2,133.21
Cc1ccn2c(-c3oc4ccccc4c(=O)c3[N+](=O)[O-])cnc2c1,O=c1cc(-c2cnc3ccccn23)oc2ccccc12,1,1.4628,29.0276,0.1685,0,1,321.29,3.32,0,5,2,90.65
N#Cc1ccc(Oc2cc(C#N)ccc2C#N)c(Cl)c1,c1ccc(Oc2ccccc2)cc1,1,1.4639,29.0993,0.1111,0,1,279.69,3.75,0,4,2,80.6
c1ccc(N2CCN(c3nc(-c4cccnc4)nnc3N3CCCCC3)CC2)cc1,c1ccc(N2CCN(c3nc(-c4cccnc4)nnc3N3CCCCC3)CC2)cc1,1,1.4645,29.1395,0.2059,0,1,401.52,3.25,0,7,4,61.28
CCc1ccc(-c2ccc(C(=O)N3CCCC4(CC3)COC(=O)N4)cc2)cc1,O=C1NC2(CCCN(C(=O)c3ccc(-c4ccccc4)cc3)CC2)CO1,1,1.4656,29.2114,0.2308,0,1,378.47,4.02,1,3,3,58.64
CCCC(=O)NC1NC(c2ccc(Cl)cc2Cl)n2c1nc1ccccc1c2=O,O=c1c2ccccc2nc2n1C(c1ccccc1)NC2,1,1.4658,29.2256,0.1981,0,1,417.3,3.77,2,4,4,76.02
COCCC(=O)NC1CCC(CCN2CCN(c3nccc4c3CCO4)CC2)C1,c1cc2c(c(N3CCN(CCC4CCCC4)CC3)n1)CCO2,1,1.4665,29.2744,0.1604,0,1,402.54,1.85,1,6,8,66.93
COc1ccc(N2CCN(CCCOc3ccc(C(=O)C4CCCC4)cc3)CC2)cc1,O=C(c1ccc(OCCCN2CCN(c3ccccc3)CC2)cc1)C1CCCC1,1,1.4665,29.2744,0.1935,0,1,422.57,4.66,0,5,9,42.01
COc1ccccc1N1CCN(CCCCn2c(O)c3n(c2=O)CCC3)CC1,O=c1n(CCCCN2CCN(c3ccccc3)CC2)cc2n1CCC2,1,1.4665,29.2744,0.1667,0,1,386.5,1.91,1,5,7,62.87
CCCCCCCCCc1cc2c(=N)[nH]c(=N)[nH]c2o1,N=c1[nH]c(=N)c2ccoc2[nH]1,1,1.4668,29.2947,0.1667,0,1,276.38,3.34,4,3,8,92.42
OC(NC1CCCCC1)=c1c(C(O)O)c2oc1=CC2,C(NC1CCCCC1)=c1cc2oc1=CC2,1,1.4668,29.2947,0.0879,0,1,265.31,0.15,4,5,3,85.86
Cc1ccc(S(=O)(=O)N2CCC3(COC(C4CC4)S3)C2)cc1,O=S(=O)(c1ccccc1)N1CCC2(COC(C3CC3)S2)C1,1,1.4671,29.3126,0.1429,0,1,339.48,2.63,0,4,3,46.61
Fc1cccc(Cc2c(-c3ccccn3)nc3ccc(Br)cn23)c1,c1ccc(Cc2c(-c3ccccn3)nc3ccccn23)cc1,1,1.4675,29.3458,0.122,0,1,382.24,4.89,0,2,3,30.19
O=C1CCCc2nc(CCCN3CCN(c4cc(F)cc5[nH]c(=O)oc45)CC3)ccc21,O=C1CCCc2nc(CCCN3CCN(c4cccc5[nH]c(=O)oc45)CC3)ccc21,1,1.468,29.378,0.1562,0,1,424.48,2.93,1,6,5,82.44
COc1ccc(Cl)cc1CN(C)C(=O)C1CCCN1c1cn2cc(C(C)=O)ccc2n1,O=C(NCc1ccccc1)C1CCCN1c1cn2ccccc2n1,1,1.4682,29.3896,0.1613,0,1,440.93,3.83,0,5,6,67.15
