canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa,source_mode,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,property_source_logP_solubility,property_source_metabolic_stability
N=c1nc(-c2ccccc2)c2c(-c3ccc(NC(=O)NN=Cc4ccc(F)cc4)cc3)csc2[nH]1,N=c1nc(-c2ccccc2)c2c(-c3ccc(NC(=O)NN=Cc4ccccc4)cc3)csc2[nH]1,1,1.4497,28.1619,0.1667,0,0,482.54,5.73,4,5,5,106.02,scaffold_hopping,16.514738,12.749594,77.7177,5.732570000000003,-7.493540071773964,3.20966663887759e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC(=O)Nc1ccc2[nH]c3c(C#N)cc4cccnc4c3c2c1,c1cnc2c(c1)ccc1[nH]c3ccccc3c12,1,1.45,28.1856,0.1538,0,1,300.32,3.7,2,3,1,81.57,scaffold_hopping,40.432793,56.586823,81.24636,3.6993800000000014,-4.780413236518628,1.65800854120554e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCn1c(-c2ccc(NC(=O)c3sc4ccccc4c3C)cc2)nc2ccccc21,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1cc2ccccc2s1,1,1.45,28.1856,0.1509,0,0,411.53,6.5,1,3,4,46.92,scaffold_hopping,103.68547,91.53047,120.62643,6.498620000000005,-7.607651061039676,2.4680215014551026e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CN(C)c1ccc2ncn(CCC(=O)N=c3ccc4ccccc4[nH]3)c(=O)c2c1,O=C(CCn1cnc2ccccc2c1=O)N=c1ccc2ccccc2[nH]1,1,1.45,28.1856,0.2075,0,1,387.44,2.46,1,4,4,83.35,scaffold_hopping,46.272293,50.210594,9.915842,2.4614000000000003,-4.4070071979279515,3.917353844937671e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CON=Cc1cn(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc12,O=C1NC(=O)C(n2ccc3ccccc32)=C1c1c[nH]c2ccccc12,1,1.45,28.1856,0.1111,0,1,398.42,3.14,1,4,4,77.62,scaffold_hopping,67.438255,56.17985,73.51792,3.1380000000000017,-4.943222260825321,1.1396663861360024e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(Oc1ccccc1)c1[nH]cnc1C(=O)N1CCc2[nH]c3ccccc3c2C1,O=C(Oc1ccccc1)c1[nH]cnc1C(=O)N1CCc2[nH]c3ccccc3c2C1,1,1.45,28.1856,0.2157,0,1,386.41,3.31,2,4,3,91.08,scaffold_hopping,84.63732,94.37838,16.078333,3.3087000000000018,-5.032053554225724,9.288518400602627e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Oc1ccc2c3c([nH]c2c1)C1c2ccccc2NC(=S)N1CC3,S=C1Nc2ccccc2C2c3[nH]c4ccccc4c3CCN12,1,1.45,28.1856,0.1596,0,1,321.41,3.53,3,2,0,51.29,scaffold_hopping,46.865158,57.85552,15.723747,3.5314000000000005,-4.761660459497944,1.7311692946029734e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CN(C)CCCOc1cccc2cc(C(=O)N3CC(CCl)c4c3cc(N)c3ccccc43)[nH]c12,O=C(c1cc2ccccc2[nH]1)N1CCc2c1ccc1ccccc21,1,1.45,28.1856,0.1852,0,0,477.01,5.22,2,4,7,74.59,scaffold_hopping,23.843288,14.303804,86.40703,5.216600000000004,-6.976718445414732,1.0550706806173797e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCOc1cccc2c1ccn2CC(=O)NCCc1c[nH]c2ccccc12,O=C(Cn1ccc2ccccc21)NCCc1c[nH]c2ccccc12,1,1.45,28.1856,0.2626,0,1,361.45,3.88,2,2,7,59.05,scaffold_hopping,77.350266,85.541794,35.143482,3.880200000000001,-5.267192974565804,5.405140973507535e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(NCc1nc2cccnc2n1CCc1ccccc1)N1c2ccccc2Sc2ccccc21,O=C(NCc1nc2cccnc2n1CCc1ccccc1)N1c2ccccc2Sc2ccccc21,1,1.45,28.1856,0.1735,0,0,477.59,6.19,1,4,5,63.05,scaffold_hopping,116.56311,114.37195,28.132725,6.186500000000005,-7.797462785444656,1.5941794795896462e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cccc(CNC(=O)c2c(Cl)n(CC3CCCO3)c3nc4ccccc4nc23)c1,O=C(NCc1ccccc1)c1cn(CC2CCCO2)c2nc3ccccc3nc12,1,1.45,28.1856,0.1619,0,1,434.93,4.66,1,4,5,69.04,scaffold_hopping,123.125656,127.76213,31.114792,4.655320000000003,-6.312067279707046,4.874529693800392e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)(C)c1nc2ccccc2c2[nH]c(C(=O)NCc3ccco3)cc12,O=C(NCc1ccco1)c1cc2cnc3ccccc3c2[nH]1,1,1.45,28.1856,0.1705,0,1,347.42,4.54,2,3,3,70.92,scaffold_hopping,122.841965,106.06714,56.96161,4.5366000000000035,-5.685990423690179,2.060675351213287e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(O)C1CCC(CN=c2[nH]c3c([nH]2)C2(CC2)c2ccccc2-3)CC1,c1ccc2c(c1)-c1[nH]c(=NCC3CCCCC3)[nH]c1C21CC1,1,1.45,28.1856,0.1647,0,1,337.42,3.19,3,2,3,81.24,scaffold_hopping,2.916389,1.6598297,-4.9221587,3.1948000000000016,-4.5171607848570385,3.039759435115148e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C1NCc2cc3c4c([nH]c3cc21)-c1ccccc1CC4,O=C1NCc2cc3c4c([nH]c3cc21)-c1ccccc1CC4,1,1.45,28.1856,0.134,0,1,274.32,3.18,2,1,0,44.89,scaffold_hopping,45.638103,57.068592,59.586018,3.1769000000000016,-4.213817176644634,6.11199265070225e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCC(CO)N=c1[nH]c(=NC2CCC2)c2ncn(C(C)C)c2[nH]1,N=c1[nH]c(=NC2CCC2)c2nc[nH]c2[nH]1,1,1.4504,28.2116,0.12,0,1,318.43,1.4,3,4,5,94.35,scaffold_hopping,40.34353,25.124268,25.082737,1.3981999999999999,-3.0313592439745523,0.0009303379909756141,Soluble,adme-py (wlogp + ESOL),admet_ai
Nc1ccccc1OCCCc1ccccc1,c1ccc(CCCOc2ccccc2)cc1,1,1.4505,28.2134,0.2222,0,1,227.31,3.28,1,2,5,35.25,similarity,73.49457,118.24656,6.6481843,3.280400000000002,-3.9587823769891926,0.00010995566843151892,Soluble,adme-py (wlogp + ESOL),admet_ai
COc1cn[nH]c(=N)c1-c1ccc(CC(NC(=O)c2ccc(NC(=O)CF)cc2)C(=O)O)cc1,N=c1[nH]nccc1-c1ccc(CCNC(=O)c2ccccc2)cc1,1,1.4505,28.2182,0.1313,0,0,467.46,1.9,5,6,9,157.26,scaffold_hopping,-1.0809739,-40.770554,39.74466,1.89847,-4.433138831549844,3.688596658144477e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(O)CCc1cc2oc3ccccc3c2c(O)c1O,c1ccc2c(c1)oc1ccccc12,1,1.4509,28.2449,0.1758,0,1,272.26,3.01,3,4,3,90.9,scaffold_hopping,-2.6069183,23.204384,2.7308247,3.014400000000002,-4.041867939722934,9.080966222429281e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cc(CC(N)C(=O)O)cc(-c2ccc(-c3cccc(O)c3)n2C)c1,c1ccc(-c2ccc(-c3ccccc3)[nH]2)cc1,1,1.4509,28.2449,0.1383,0,1,350.42,3.33,3,3,5,88.48,scaffold_hopping,11.600865,20.826763,7.2058344,3.3275200000000016,-4.78579167518302,1.6376018671170276e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(O)c1cccc(Cn2cc(CCc3ccccc3)c3cc(O)ccc32)c1,c1ccc(CCc2cn(Cc3ccccc3)c3ccccc23)cc1,1,1.4509,28.2449,0.1778,0,1,371.44,4.88,2,2,6,62.46,scaffold_hopping,51.001915,71.44614,-7.8386393,4.878600000000004,-6.112731817292384,7.713796593792832e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(CCCC(=O)c1ccccc1O)c1ccccc1O,O=C(CCCC(=O)c1ccccc1)c1ccccc1,1,1.4509,28.2449,0.15,0,1,284.31,3.33,2,4,6,74.6,scaffold_hopping,126.699905,150.97403,-13.680166,3.3337000000000026,-4.314569230895438,4.84652847942178e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
C=C(C)C(Cc1c(O)cc(O)c2c1OC(c1ccc3ccccc3c1)CC2=O)C(=C)C,O=C1CC(c2ccc3ccccc3c2)Oc2ccccc21,1,1.4509,28.2449,0.1414,0,0,414.5,6.27,2,4,5,66.76,scaffold_hopping,108.23069,84.70943,47.71654,6.268400000000006,-7.332101642769732,4.654771399794988e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCOC(=O)c1cccc(Nc2ccc(Nc3ccccc3O)cc2)c1O,c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,1,1.4509,28.2449,0.137,0,1,364.4,4.76,4,6,6,90.82,scaffold_hopping,111.2617,123.43522,37.83136,4.761700000000004,-5.943980752511816,1.1376777054209058e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCCCCCCCCc1c(C=O)n(Oc2ccc(C(=O)O)cc2)c(=O)[nH]c1=O,O=c1ccn(Oc2ccccc2)c(=O)[nH]1,1,1.451,28.2495,0.1915,0,0,444.53,4.35,2,5,15,118.46,scaffold_hopping,40.471745,57.19637,8.081505,4.352800000000003,-6.0152746572944435,9.654401205107295e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CS(=O)(=O)c1nc2ccccc2[nH]c1=NN=Cc1ccc(Oc2ccccc2)cc1,C(=NN=c1cnc2ccccc2[nH]1)c1ccc(Oc2ccccc2)cc1,1,1.4511,28.2546,0.1379,0,1,418.48,3.69,1,6,5,96.77,scaffold_hopping,67.922775,67.61122,36.705177,3.693500000000002,-5.541251789397827,2.875730678982725e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCOC1OC(C(=O)N2CCC(F)C2)=CC(c2ccc3c(c2)OCO3)C1CCCO,O=C(C1=CC(c2ccc3c(c2)OCO3)CCO1)N1CCCC1,1,1.452,28.3154,0.2475,0,1,421.47,2.73,1,6,7,77.46,similarity,45.75014,51.170372,9.77305,2.7347000000000015,-4.615654904227306,2.4229535909256172e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CN(C(=O)OC(C)(C)C)C1CCN(c2nc3cnccc3n2Cc2cc(-c3ccc(C(F)(F)F)cc3)ccc2C#N)C1,c1ccc(-c2cccc(Cn3c(N4CCCC4)nc4cnccc43)c2)cc1,1,1.4521,28.3224,0.2451,0,0,576.62,6.48,0,6,5,87.28,similarity,104.592125,56.89376,98.1567,6.482680000000007,-8.55640879032143,2.777098025565724e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CN1CCC2(CC(=Cc3cccc([N+](=O)[O-])c3)c3c2n(-c2cc(F)cc(Cl)c2)c(=O)n3-c2cccc(C(F)(F)F)c2)C1,O=c1n(-c2ccccc2)c2c(n1-c1ccccc1)C1(CCNC1)CC2=Cc1ccccc1,1,1.4521,28.3224,0.2056,0,0,598.98,6.87,0,4,4,73.31,similarity,33.067642,2.4036415,145.49976,6.865300000000006,-9.011830244027792,9.731275231694538e-10,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCn1c(-c2ncnc(N3CCC(c4cc(F)cc(C(F)(F)F)c4)CC3)c2Cl)nc2c(OC)c(F)ccc21,c1ccc(C2CCN(c3cc(-c4nc5ccccc5[nH]4)ncn3)CC2)cc1,1,1.4521,28.3224,0.1553,0,0,551.95,6.86,0,5,5,56.07,scaffold_hopping,87.29091,46.54279,130.65318,6.856200000000005,-8.692668750867929,2.0292298825283713e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1nc2cc(C(F)(F)F)c(-n3cc(CCCCN4CCN(c5cccc(C(F)(F)F)c5)CC4)nn3)cc2s1,c1ccc(N2CCN(CCCCc3cn(-c4ccc5ncsc5c4)nn3)CC2)cc1,1,1.4521,28.3224,0.1441,0,0,568.59,6.37,0,6,7,50.08,scaffold_hopping,28.74736,-0.5025841,107.77651,6.367920000000004,-8.416733197048679,3.830599987847745e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccc2cc(C(c3nnnn3Cc3ccc(F)cc3)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)c(=O)[nH]c2c1,O=c1[nH]c2ccccc2cc1C(c1nnnn1Cc1ccccc1)N1CCN(c2ccccc2)CC1,1,1.4521,28.3224,0.2,0,0,577.59,4.94,1,6,6,82.94,scaffold_hopping,74.184586,39.74712,56.723022,4.940820000000004,-7.476661644838248,3.3368628368296946e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCOC(=O)C1C(CN2CCN(c3ccc(F)cc3)CC2)=NC(c2nccs2)=NC1c1ccc(C(F)(F)F)o1,c1ccc(N2CCN(CC3=NC(c4nccs4)=NC(c4ccco4)C3)CC2)cc1,1,1.4521,28.3224,0.2059,0,0,563.58,4.84,0,9,7,83.53,scaffold_hopping,44.741768,16.076385,47.089977,4.8380000000000045,-7.205151580559105,6.235171730865542e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCc1nc(CC)n(Cc2cccc(-c3cccc4c3CN(C(=O)C(F)(F)F)CC4)c2)c1CNc1ccc(C(F)(F)F)c(Cl)c1,c1ccc(NCc2cncn2Cc2cccc(-c3cccc4c3CNCC4)c2)cc1,1,1.4521,28.3224,0.1604,0,0,649.08,8.45,1,3,8,50.16,scaffold_hopping,94.05281,42.139153,146.29703,8.454500000000003,-10.492453414886043,3.217707665423165e-11,Insoluble,adme-py (wlogp + ESOL),admet_ai
CC(N=c1nc(N2C(=O)OCC2C(C)C)cc[nH]1)c1ccc(-c2cccc(C(F)(F)F)c2OCC(F)(F)F)cn1,O=C1OCCN1c1cc[nH]c(=NCc2ccc(-c3ccccc3)cn2)n1,1,1.4521,28.3224,0.1456,0,0,569.51,6.07,1,6,7,92.7,scaffold_hopping,39.25654,16.519623,63.928722,6.074700000000004,-8.178534121957208,6.62927260284804e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CN1CCN(c2c(OCc3cc(F)ccc3F)cc(C#Cc3ccc(Cl)nc3)c3ccc(C(F)(F)F)nc23)CC1,C(#Cc1cc(OCc2ccccc2)c(N2CCNCC2)c2ncccc12)c1cccnc1,1,1.4521,28.3224,0.1881,0,0,572.97,6.31,0,5,4,41.49,scaffold_hopping,24.846691,-3.9243088,174.47,6.310800000000006,-8.429500246676888,3.719630098889429e-09,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
OC(CN1CCN(CC(c2ccc(C(F)(F)F)cc2)c2cnc3cc(F)ccc3n2)CC1)c1ccc(F)c(F)c1,c1ccc(CCN2CCN(CC(c3ccccc3)c3cnc4ccccc4n3)CC2)cc1,1,1.4521,28.3224,0.1758,0,0,560.54,5.55,1,5,7,52.49,scaffold_hopping,16.652243,0.57937354,88.53235,5.549000000000005,-7.771974102539972,1.690541737510195e-08,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC(c1ccc(F)c(F)c1)N1C(=O)N(c2cncc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1-c1ccoc1,O=C1CCC2=C1C(c1ccccc1-c1ccoc1)N(Cc1ccccc1)C(=O)N2c1cccnc1,1,1.4521,28.3224,0.1712,0,0,604.54,7.87,0,5,5,90.44,scaffold_hopping,52.214485,23.635153,97.57433,7.8717800000000056,-9.780962293063004,1.6559137293397856e-10,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CC1(CSc2n[nH]c(=NC(O)c3cc(O)n(-c4cccc(F)c4)c3)s2)COC1,c1ccc(-n2ccc(CN=c3[nH]nc(SCC4COC4)s3)c2)cc1,1,1.4522,28.3262,0.1386,0,1,422.51,2.83,3,7,6,95.66,scaffold_hopping,38.224453,54.96604,4.1784625,2.827000000000001,-4.852775459453588,1.4035391800427131e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCOC(=O)c1cnc(N2CCC3(C2)CN(C(=O)C(C)(C)O)c2ccccc2O3)c(Cl)c1,c1ccc(N2CCC3(CNc4ccccc4O3)C2)nc1,1,1.4529,28.3714,0.2473,0,1,459.93,3.06,1,7,4,92.2,scaffold_hopping,123.30965,116.31791,16.513447,3.057100000000001,-5.194121771758971,6.395554854815664e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(c1c(Oc2cccc(O)c2)ccc2ccccc12)N1CCc2ccccc21,O=C(c1c(Oc2ccccc2)ccc2ccccc12)N1CCc2ccccc21,1,1.4529,28.3741,0.1899,0,0,381.43,5.54,1,3,3,49.77,scaffold_hopping,106.56492,124.71555,26.245174,5.540600000000004,-6.68385494396519,2.0708328994832008e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=C(Cc1ccccc1)c1c(O)ccc2ccccc12,O=C(Cc1ccccc1)c1cccc2ccccc12,1,1.4529,28.3741,0.15,0,1,262.31,3.97,1,2,3,37.3,scaffold_hopping,90.99043,119.99536,16.66348,3.9708000000000023,-4.74934724267332,1.7809542257371958e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC1(C)C=Cc2c(ccc3oc4cccc(O)c4c(=O)c23)O1,O=c1c2ccccc2oc2ccc3c(c12)C=CCO3,1,1.4529,28.3741,0.12,0,1,294.31,3.84,1,4,0,59.67,scaffold_hopping,62.820564,73.5666,63.81178,3.8360000000000025,-4.801605576685855,1.579044696411028e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
COc1ccc(CC(=O)O)cc1-c1ccc2ccccc2c1,c1ccc(-c2ccc3ccccc3c2)cc1,1,1.4532,28.3948,0.1628,0,1,292.33,4.14,1,2,4,46.53,scaffold_hopping,12.448656,31.031061,-0.98316383,4.142500000000003,-5.040829734987096,9.102700737774527e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
O=C1c2ccccc2-c2cccc3nc(C(O)=NO)c(O)c1c23,O=C1c2ccccc2-c2cccc3nccc1c23,1,1.4532,28.3948,0.137,0,1,306.28,2.85,3,5,1,103.01,scaffold_hopping,-0.5115269,9.155502,39.899914,2.8456000000000006,-4.168046607879853,6.791307453390072e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CC(C)(C)c1ccc(-c2oc3ccccc3c2O)cc1,c1ccc(-c2cc3ccccc3o2)cc1,1,1.4532,28.3948,0.1389,0,0,266.34,5.1,1,2,1,33.37,scaffold_hopping,93.61245,104.169876,47.96354,5.102900000000004,-5.601254178437942,2.504642937914695e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCCCC(c1ccc2cc(O)ccc2c1)N1C2CCC1CN(CCCOc1ccc(Cl)c(Cl)c1)C2,c1ccc(OCCCN2CC3CCC(C2)N3Cc2ccc3ccccc3c2)cc1,1,1.4539,28.4371,0.1939,0,0,569.62,8.87,1,4,13,35.94,scaffold_hopping,88.77919,72.97146,114.495224,8.871500000000005,-10.21593205796453,6.08230146770209e-11,Insoluble,adme-py (wlogp + ESOL),admet_ai
CCc1cc2c(=O)c(-c3cccc(-c4ccccc4)c3)coc2cc1O,O=c1c(-c2cccc(-c3ccccc3)c2)coc2ccccc12,1,1.454,28.4436,0.1429,0,0,342.39,5.4,1,3,3,50.44,scaffold_hopping,89.47656,92.16241,58.30135,5.395000000000005,-6.354991864877729,4.415787188450653e-07,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
O=c1[nH]c(=Cc2cc(F)c(O)c(F)c2)c(=O)[nH]c1=Cc1ccccc1,O=c1[nH]c(=Cc2ccccc2)c(=O)[nH]c1=Cc1ccccc1,1,1.454,28.4436,0.1406,0,1,342.3,0.7,3,3,2,85.95,scaffold_hopping,12.832399,14.021802,24.681309,0.7045999999999997,-2.825307937466296,0.0014951751229127681,Soluble,adme-py (wlogp + ESOL),admet_ai
CCc1cc(NC(=O)c2c(Cl)cccc2Cl)ccc1CC(=NC(=O)CCc1ccc(OC)c(OC)c1)C(=O)OC(CC)CC,O=C(CCc1ccccc1)N=CCc1ccc(NC(=O)c2ccccc2)cc1,1,1.4553,28.5315,0.1311,0,0,641.59,7.7,1,6,14,103.29,scaffold_hopping,221.00725,191.42229,82.91405,7.700000000000008,-9.81914704081813,1.5165368205961745e-10,Poorly Soluble,adme-py (wlogp + ESOL),admet_ai
CCC(O)(C(=O)Nc1cc(NC(=O)NC(CCC(N)=O)C(O)=NO)ccc1OC)c1ccc2c(c1)OCO2,O=C(Cc1ccc2c(c1)OCO2)Nc1ccccc1,1,1.4553,28.5315,0.1739,0,0,531.52,1.76,7,9,11,214.06,scaffold_hopping,19.962576,-1.6201198,6.050095,1.7615000000000003,-4.657311026508494,2.201349369015856e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CS(=O)(=O)N1C2Cc3c(c4ccccc4n3CCn3c(O)ccc3O)C1Cc1[nH]ncc12,c1ccc2c(c1)c1c(n2CCn2cccc2)CC2NC1Cc1[nH]ncc12,1,1.4554,28.5354,0.1456,0,1,453.52,2.43,3,5,4,116.38,scaffold_hopping,45.03666,31.708965,-9.730679,2.4334999999999996,-4.782487187683177,1.6501096812299585e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cn1cnc2[nH]c3c(c(=NCc4cccc([N+](=O)[O-])c4)c2c1=O)C1CC(C=C1C(=O)N1CC2CC2C1)C3,O=C(C1=CC2Cc3[nH]c4nc[nH]c(=O)c4c(=NCc4ccccc4)c3C1C2)N1CC2CC2C1,1,1.4554,28.5354,0.1909,0,1,498.54,2.33,1,6,4,126.49,scaffold_hopping,41.804176,7.6014686,34.212624,2.335,-4.938421426232816,1.1523345245386824e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1ccc(C(=O)C(=O)NCCCc2ccccc2)o1,O=C(NCCCc1ccccc1)C(=O)c1ccco1,1,1.4556,28.5485,0.2099,0,1,271.32,2.52,1,3,6,59.31,similarity,69.618484,99.27057,7.7045913,2.5197200000000004,-3.615780140152311,0.00024222549933150425,Soluble,adme-py (wlogp + ESOL),admet_ai
Cn1[nH]c(C(C)(C)C)cc1=NC(=O)Nc1ccc(F)c(F)c1,O=C(N=c1cc[nH][nH]1)Nc1ccccc1,1,1.4556,28.5485,0.1923,0,1,308.33,3.06,2,1,1,62.18,scaffold_hopping,4.6185884,1.0739777,33.143482,3.061700000000001,-4.2585174552406135,5.514200391646302e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1cc(C)[n+](CC(=O)Nc2ccccc2Cl)c(C)c1,O=C(C[n+]1ccccc1)Nc1ccccc1,1,1.4556,28.5485,0.1447,0,1,289.79,3.19,1,1,3,32.98,scaffold_hopping,12.412951,40.548817,8.598993,3.191460000000002,-4.267817709589639,5.3973712379463483e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCc1cc(S(=O)(=O)Nc2cn[nH]c2C(C)(C)C)ccc1F,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,1,1.4556,28.5485,0.175,0,1,325.41,3.21,2,3,4,74.85,scaffold_hopping,42.45167,42.332497,15.663058,3.209500000000002,-4.4707275389820476,3.38276992685995e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCOc1ncc(NC(=O)c2ccccc2)c(N)n1,O=C(Nc1cncnc1)c1ccccc1,1,1.4556,28.5485,0.1688,0,1,258.28,1.71,2,5,4,90.13,scaffold_hopping,18.549868,50.792942,4.9742026,1.7097999999999995,-2.9705475719264283,0.0010701691518649815,Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1onc(-c2ccc(CC(N)C(=O)O)cc2)c1CC(=O)O,c1ccc(-c2ccon2)cc1,1,1.4556,28.5485,0.122,0,1,304.3,1.23,3,5,6,126.65,scaffold_hopping,-11.479155,-19.53592,7.439578,1.2315200000000002,-2.8572089376768735,0.0013892840903072716,Soluble,adme-py (wlogp + ESOL),admet_ai
CCc1ccc(NC(=O)C(CC(=O)O)n2nc(C)cc2C)cc1,O=C(Cn1cccn1)Nc1ccccc1,1,1.4556,28.5485,0.1413,0,1,315.37,2.72,2,3,6,84.22,scaffold_hopping,9.579616,18.556423,-16.14933,2.7168400000000013,-4.022788141238181,9.48881236343088e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCCCCC(=O)Nc1c(Cl)cccc1Cl,c1ccccc1,1,1.4556,28.5485,0.186,0,0,288.22,5.29,1,1,7,29.1,scaffold_hopping,103.95549,126.17084,58.88096,5.292400000000003,-5.688187188254629,2.050278283793775e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
CCCCOCC(N)COc1cccc(F)c1,c1ccccc1,1,1.4556,28.5485,0.131,0,1,241.31,2.35,1,3,8,44.48,scaffold_hopping,11.989258,69.27689,19.457354,2.3485000000000005,-3.199408943731898,0.0006318166351133155,Soluble,adme-py (wlogp + ESOL),admet_ai
CCc1ccc(Cc2c[nH]c(=NC(C)=O)c(C)c2)cc1,N=c1ccc(Cc2ccccc2)c[nH]1,1,1.4556,28.5485,0.1398,0,1,268.36,2.92,1,1,3,45.22,scaffold_hopping,52.002563,72.32725,-2.816986,2.923520000000001,-3.927384495634549,0.00011819946324180696,Soluble,adme-py (wlogp + ESOL),admet_ai
COCn1c(Cc2cccc(C)c2)c(C(C)C)c(=O)[nH]c1=O,O=c1cc(Cc2ccccc2)[nH]c(=O)[nH]1,1,1.4556,28.5485,0.1429,0,1,302.37,2.16,1,3,5,64.09,scaffold_hopping,50.432953,89.490005,-14.312978,2.16312,-3.5582272948729234,0.0002765493901704955,Soluble,adme-py (wlogp + ESOL),admet_ai
CC1(c2cccc(NC(=O)c3ncc(Cl)cc3F)c2)CC(C(F)(F)F)OC(=N)N1,N=C1NC(c2cccc(NC(=O)c3ccccn3)c2)CCO1,1,1.4556,28.5517,0.1771,0,1,430.79,4.22,3,4,3,87.1,scaffold_hopping,6.5769463,1.3592964,42.784958,4.217170000000003,-5.881767301468851,1.3129031748380792e-06,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
Cc1nc(C(=O)OCC(=O)Nc2cccc(C(F)(F)F)c2)nn1CC1CCCO1,O=C(COC(=O)c1ncn(CC2CCCO2)n1)Nc1ccccc1,1,1.4556,28.5517,0.1613,0,1,412.37,2.58,1,6,6,95.34,scaffold_hopping,60.685455,69.79799,5.82242,2.5798200000000007,-4.520500226644373,3.0164752989600147e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
N=c1nc(C(F)(F)F)cc(OCc2c(Cl)cccc2OC2CNC(C(=O)O)C2)[nH]1,N=c1nccc(OCc2ccccc2OC2CCNC2)[nH]1,1,1.4556,28.5517,0.1714,0,1,432.79,2.33,4,6,6,120.32,scaffold_hopping,3.1137366,-5.846476,4.264013,2.33427,-4.488122707801708,3.249954585195284e-05,Moderately Soluble,adme-py (wlogp + ESOL),admet_ai
