canonical_smiles,murcko_scaffold,novel_scaffold,pred_log10_ic50_uM,pred_ic50_uM,max_sim_to_seriesCE,has_spiro_motif,drug_like,mw,logp,hbd,hba,rot_bonds,tpsa
O=C(O)Cc1ccc2[nH]c(O)c(C3=c4ccccc4=NC3=O)c2c1,O=C1N=c2ccccc2=C1c1c[nH]c2ccccc12,1,1.3292,21.3418,0.1613,0,1,320.3,0.86,3,3,3,102.75
N#CC(=CC1c2ccccc2Oc2ccccc21)C(N)=O,c1ccc2c(c1)Cc1ccccc1O2,1,1.3292,21.3418,0.1316,0,1,276.3,2.86,1,3,2,76.11
Cc1cc(OCc2nc(C(=O)N3CCC(N4CC5(CCC4N(C)C)CNC5=O)CC3)cs2)ccc1C(F)(F)F,O=C(c1csc(COc2ccccc2)n1)N1CCC(N2CCCC3(CNC3=O)C2)CC1,1,1.3294,21.352,0.1852,0,0,565.66,3.75,1,7,6,78.01
COc1c(C)c2c(c(OC)c1C)CC(C(O)C(O)Cc1ccccc1)CC2,c1ccc(CCCC2CCc3ccccc3C2)cc1,1,1.3296,21.3581,0.1667,0,1,370.49,3.39,2,4,6,58.92
O=Cc1c(O)ccc2cc(C#Cc3ccc(Cl)cc3Cl)ccc12,C(#Cc1ccc2ccccc2c1)c1ccccc1,1,1.33,21.3777,0.1358,0,0,341.19,5.06,1,2,1,37.3
Cc1ccccc1COc1cccc(NC(=O)c2ccc(F)c(S(=O)(=O)N3CCOCC3)c2)c1,O=C(Nc1cccc(OCc2ccccc2)c1)c1cccc(S(=O)(=O)N2CCOCC2)c1,1,1.33,21.3782,0.1915,0,1,484.55,3.99,1,5,7,84.94
NC(=O)C1CC2(CC(c3cccc(NC(=O)COc4ccc(F)cc4)c3)=NO2)CN1C(=O)c1ccccc1,O=C(COc1ccccc1)Nc1cccc(C2=NOC3(CCN(C(=O)c4ccccc4)C3)C2)c1,1,1.3305,21.4058,0.1881,0,0,516.53,3.11,2,6,7,123.32
O=C(NCCCN1c2ccccc2CCc2ccccc21)c1cccc([N+](=O)[O-])c1,O=C(NCCCN1c2ccccc2CCc2ccccc21)c1ccccc1,1,1.3305,21.4065,0.2439,0,1,401.47,4.65,1,4,6,75.48
CC(=O)c1[nH]c2cc(-c3ccsc3)ccc2c1C1=C(c2ccc3c(c2)OCO3)C(=O)NC1=O,O=C1NC(=O)C(c2c[nH]c3cc(-c4ccsc4)ccc23)=C1c1ccc2c(c1)OCO2,1,1.3305,21.4065,0.2,0,1,456.48,4.39,2,6,4,97.49
O=[N+]([O-])c1cccc(CNCc2cccc(N=Cc3c(O)[nH]c4cc5ccccc5cc34)c2)c1,C(=Nc1cccc(CNCc2ccccc2)c1)c1c[nH]c2cc3ccccc3cc12,1,1.3305,21.4065,0.1702,0,0,450.5,5.98,3,5,7,103.55
CCOC(=O)c1c(C)nc2ccccc2c1NC(C)=O,c1ccc2ncccc2c1,1,1.3311,21.432,0.1519,0,1,272.3,2.68,1,4,3,68.29
CC(C)c1c(C(=O)NN=Cc2ccccc2Cl)nnn1-c1no[nH]c1=N,N=c1[nH]onc1-n1cc(C(=O)NN=Cc2ccccc2)nn1,1,1.3311,21.432,0.134,0,1,374.79,1.6,3,7,5,137.84
CCCc1ccc2c3c(c4c(c2c1)CCc1c-4cnn1CCO)C(=O)NCC1=C3C=C1C(=O)N(C)CC[N+](C)(CC)CC,O=C1NCC2=C(C=C2)c2c1c1c(c3ccccc23)CCc2[nH]ncc2-1,1,1.3312,21.4392,0.1353,0,0,582.77,4.13,2,4,10,87.46
O=c1c(Cc2ccccc2)c(C(F)(F)F)[nH]n1Cc1ccccc1,O=c1c(Cc2ccccc2)c[nH]n1Cc1ccccc1,1,1.3313,21.4441,0.1429,0,1,332.32,3.83,1,1,4,37.79
Cc1cccc(NS(=O)(=O)c2ccc(F)c(C(=O)N3CCCCCC3)c2)c1C,O=C(c1cccc(S(=O)(=O)Nc2ccccc2)c1)N1CCCCCC1,1,1.3313,21.4441,0.1786,0,1,404.51,4.26,1,3,4,66.48
Cn1c(CSc2nc3cc(Cl)c(Cl)cc3nc2-c2ccccc2)nc2ccccc21,c1ccc(-c2nc3ccccc3nc2SCc2nc3ccccc3[nH]2)cc1,1,1.3313,21.4446,0.1184,0,0,451.38,6.78,0,4,4,43.6
O=C(Cn1ccnc1)OCC1=CC2CCC(C1CO)N2Cc1ccc2ccccc2c1,O=C(Cn1ccnc1)OCC1=CC2CCC(C1)N2Cc1ccc2ccccc2c1,1,1.3315,21.4547,0.1731,0,1,417.51,3.16,1,5,7,67.59
Cc1ncc(-c2ccc(NC(=O)Nc3cccc4c3c(C#N)cn4C(N)=O)c(F)c2)cn1,O=C(Nc1ccc(-c2cncnc2)cc1)Nc1cccc2[nH]ccc12,1,1.3316,21.4589,0.1596,0,1,429.42,3.99,3,5,3,138.72
CCc1ccc(NC(=O)c2ccc3c(=O)n(Cc4ccc([N+](=O)[O-])cc4)c(=O)[nH]c3c2)cc1,O=C(Nc1ccccc1)c1ccc2c(=O)n(Cc3ccccc3)c(=O)[nH]c2c1,1,1.3316,21.4589,0.1939,0,1,444.45,3.46,2,5,6,127.1
O=C(NC1CCC(CCN2CCN(c3cc(C(F)(F)F)nc4ccccc34)CC2)CC1)C1CC1(F)F,O=C(NC1CCC(CCN2CCN(c3ccnc4ccccc34)CC2)CC1)C1CC1,1,1.3325,21.5044,0.1942,0,0,510.55,5.1,1,4,6,48.47
Cc1ccc(NC(=O)C(c2ccncc2)N2CCCCC2)cc1,O=C(Nc1ccccc1)C(c1ccncc1)N1CCCCC1,1,1.3326,21.5078,0.1538,0,1,309.41,3.56,1,3,4,45.23
COCc1cc(O)c2c(c1)-c1c(-c3ccc(OCCCN4CCOCC4)cc3)coc1C2=O,O=C1c2ccccc2-c2c(-c3ccc(OCCCN4CCOCC4)cc3)coc21,1,1.3327,21.5119,0.1402,0,1,449.5,4.11,1,7,8,81.37
COc1cc(NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)ccc1NC(=O)Nc1ccc(Br)cc1,O=C(Nc1ccccc1)Nc1ccc(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,1,1.3327,21.5135,0.1477,0,0,586.9,7.22,3,4,7,96.53
CCC(O)(C(=O)c1ccc(N(C)S(=O)(=O)c2ccccc2)cc1)c1ccccc1,O=C(Cc1ccccc1)c1ccc(NS(=O)(=O)c2ccccc2)cc1,1,1.3327,21.5135,0.1375,0,1,409.51,3.99,1,4,7,74.68
COc1cc(C2C3=C(CN(C(=O)CN(C(C)C)S(C)(=O)=O)CC3c3ccc(C#CC4CC4)cc3)c3cc4c(cc32)OCO4)cc(OC)c1OC,C(#CC1CC1)c1ccc(C2CNCC3=C2C(c2ccccc2)c2cc4c(cc23)OCO4)cc1,1,1.3327,21.5138,0.2,0,0,698.84,5.4,0,8,9,103.84
COc1cc(C2c3cc4c(cc3C(Nc3ccc(N5CCN(C)CC5)c([N+](=O)[O-])c3)C3COC(=O)C23)OCO4)cc(OC)c1OC,O=C1OCC2C(Nc3ccc(N4CCNCC4)cc3)c3cc4c(cc3C(c3ccccc3)C12)OCO4,1,1.3327,21.5138,0.1949,0,0,632.67,4.19,1,12,8,134.1
COc1ccc(C23NC(=O)C4=C(c5cccc(Cl)c5)CC(O)(c5cc(Br)ccc5N(Cc5ccc6cc(OC)ccc6c5)C2=O)C43)cc1,O=C1NC2(c3ccccc3)C(=O)N(Cc3ccc4ccccc4c3)c3ccccc3C3CC(c4ccccc4)=C1C32,1,1.3327,21.5138,0.1509,0,0,722.04,7.51,2,5,6,88.1
C#CCSc1nc2sc(C)c(C)c2c(=O)n1-c1ccc(CCCC)cc1,O=c1c2ccsc2ncn1-c1ccccc1,1,1.3329,21.5215,0.1495,0,0,382.55,5.13,0,4,6,34.89
COc1cc2c3c(OC)c(O)ccc3c(=O)n3c(Cl)cc(c1OC)c23,O=c1c2ccccc2c2cccc3ccn1c32,1,1.3329,21.5217,0.1299,0,1,359.77,3.43,1,5,3,69.4
C=CCc1cccc(C=NNC(=O)CN=c2nc(C)cc(C)[nH]2)c1O,O=C(CN=c1nccc[nH]1)NN=Cc1ccccc1,1,1.3332,21.536,0.1364,0,1,339.4,1.51,3,5,6,102.73
NC(=O)c1cnc(N2CCC3(CC2)C(=O)NC(=O)N3CC2CC2)c2cncnc12,O=C1NC(=O)C2(CCN(c3nccc4ncncc34)CC2)N1CC1CC1,1,1.3337,21.5607,0.1818,0,1,395.42,0.42,2,7,4,134.41
CCCCOC(=O)N(CCC#N)c1cc(C)nc2c(OCc3ccc(C(C)(C)C)cc3)cccc12,c1ccc(COc2cccc3cccnc23)cc1,1,1.3339,21.5718,0.1624,0,0,473.62,7.08,0,5,9,75.45
Cc1cccn2c(=O)c(C=C(C#N)C(=O)OCc3ccccc3)c(N3CCN(c4ccc(F)cc4)CC3)nc12,O=C(C=Cc1c(N2CCN(c3ccccc3)CC2)nc2ccccn2c1=O)OCc1ccccc1,1,1.335,21.6295,0.1919,0,0,523.57,4.12,0,7,6,90.94
O=C(Nc1cnccc1C(=O)N1CC2CN3C(CCC23)C1)c1nc(C2CC2)c[nH]c1=Nc1cncnc1,O=C(Nc1cnccc1C(=O)N1CC2CN3C(CCC23)C1)c1nc(C2CC2)c[nH]c1=Nc1cncnc1,1,1.3354,21.6468,0.1682,0,1,497.56,1.88,2,8,5,132.36
Cc1cc(C(C)(O)C#Cc2cc3c(cc2F)OCC(F)n2cc(C(N)=O)nc2-3)no1,C(#Cc1ccc2c(c1)-c1nccn1CCO2)Cc1ccon1,1,1.3362,21.6858,0.1649,0,1,414.37,2.2,2,6,2,116.4
CSc1nc2c(cnn2C(C)c2ccc(C#N)cc2)c(=O)n1Cc1ccccc1,O=c1c2cnn(Cc3ccccc3)c2ncn1Cc1ccccc1,1,1.3362,21.6865,0.1413,0,1,401.5,3.84,0,5,5,76.5
CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(C=Cc2ccc(C(=O)N3CCC(N4CCCC4)CC3)cc2)c(Cl)c1,O=C(c1ccc(C=Cc2ccc(OCc3conc3-c3ccccc3)cc2)cc1)N1CCC(N2CCCC2)CC1,1,1.3364,21.6962,0.1597,0,0,679.09,9.87,0,5,9,58.81
COc1ccc(C(NC(=O)c2ccc3c[nH]c(=Nc4ccc(CCC5CCN(CC(=O)O)CC5)cc4Cl)nc3c2)c2ccccc2)cc1,O=C(NC(c1ccccc1)c1ccccc1)c1ccc2c[nH]c(=Nc3ccc(CCC4CCNCC4)cc3)nc2c1,1,1.3365,21.7002,0.1736,0,0,664.21,6.71,3,6,11,119.91
O=C(C=Cc1ccc(N2CCCCC2)cc1)Nc1ccc(N2CCN(CC(O)(Cn3cncn3)c3ccc(F)cc3F)CC2)cc1,O=C(C=Cc1ccc(N2CCCCC2)cc1)Nc1ccc(N2CCN(CC(Cn3cncn3)c3ccccc3)CC2)cc1,1,1.3365,21.7002,0.2,0,0,627.74,4.91,2,7,10,89.76
CN(Cc1ccccc1)C(=O)c1cc(C(=O)NC(C(=O)N2CCCCC2CN2CCC(O)C2)c2ccccc2)nc(-c2ccccc2)c1,O=C(NCc1ccccc1)c1cc(C(=O)NC(C(=O)N2CCCCC2CN2CCCC2)c2ccccc2)nc(-c2ccccc2)c1,1,1.3365,21.7002,0.1724,0,0,645.8,4.94,2,6,10,106.08
CCCCCCCCCCCS(=O)(=O)NCC1CCN(c2cc(N3CCC(O)C3)cc3c2c(=O)c(C(=O)O)cn3C2CC2)CC1,O=c1ccn(C2CC2)c2cc(N3CCCC3)cc(N3CCCCC3)c12,1,1.3365,21.7002,0.2212,0,0,644.88,5.27,3,7,17,132.18
Cc1cc(CC(C(=O)NC2CCC2)N(Cc2ccccc2F)c2ccc([N+](=O)[O-])c(N3CCC(N4CCCCC4)CC3)c2)cc2c[nH]nc12,O=C(NC1CCC1)C(Cc1ccc2n[nH]cc2c1)N(Cc1ccccc1)c1cccc(N2CCC(N3CCCCC3)CC2)c1,1,1.3365,21.7002,0.1567,0,0,667.83,6.66,2,7,11,110.64
O=C(COC(=O)C1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2)NCc1ccco1,O=C(COC(=O)C1CCCN1S(=O)(=O)c1ccc2c(c1)OCCO2)NCc1ccco1,1,1.3376,21.7559,0.1589,0,1,450.47,1.06,1,8,7,124.38
COc1ccc(NC(=O)NN2CCC3(CC2)OCCO3)c(OC)c1,O=C(Nc1ccccc1)NN1CCC2(CC1)OCCO2,1,1.3376,21.756,0.1707,0,1,337.38,1.58,2,6,4,81.29
COC(=O)c1cc(CO)cc(N=c2cc[nH]c3cc(Cl)ccc23)c1,c1ccc(N=c2cc[nH]c3ccccc23)cc1,1,1.3378,21.7648,0.1327,0,1,342.78,3.33,2,4,3,74.68
COc1ccccc1CNC(=O)c1cc(-c2ccc(Cl)cc2Cl)[nH]n1,O=C(NCc1ccccc1)c1cc(-c2ccccc2)[nH]n1,1,1.3378,21.7648,0.1538,0,1,376.24,4.32,2,3,5,67.01
CCCCn1c(N)c(N(CCOC)C(=O)c2ccc(Br)s2)c(=O)[nH]c1=O,O=C(Nc1c[nH]c(=O)[nH]c1=O)c1cccs1,1,1.3385,21.8012,0.1667,0,1,445.34,2.04,2,6,8,110.42
O=C(Nc1cccc(C(F)(F)F)c1)N(Cc1cccnc1)C1CCCCC1,O=C(Nc1ccccc1)N(Cc1cccnc1)C1CCCCC1,1,1.3386,21.8059,0.1771,0,0,377.41,5.47,1,2,4,45.23
O=C1OCCC=C1CCc1ccc(C#CC(=O)N2CCOCC2)cc1,O=C1OCCC=C1CCc1ccc(C#CC(=O)N2CCOCC2)cc1,1,1.3386,21.8088,0.1951,0,1,339.39,1.7,0,4,3,55.84
CCOc1ccc(N=c2[nH]c(N3CCCC3)nc(=NN)[nH]2)cc1,N=c1nc(N2CCCC2)[nH]c(=Nc2ccccc2)[nH]1,1,1.3387,21.8097,0.1688,0,1,315.38,0.74,3,6,4,107.68
CCc1nnc(CN2CCN(Cc3cnn4ncccc34)CC2)o1,c1cnn2ncc(CN3CCN(Cc4nnco4)CC3)c2c1,1,1.3387,21.811,0.1522,0,1,327.39,0.99,0,7,5,75.59
CCOC(=O)C1CCN(CC(=O)NN=c2scc(O)n2Cc2ccccc2)CC1,O=C(CN1CCCCC1)NN=c1sccn1Cc1ccccc1,1,1.3387,21.8141,0.18,0,1,418.52,1.51,2,7,7,96.16
COc1ccc(CCNC(=S)Nc2ccc(F)cc2)cc1,S=C(NCCc1ccccc1)Nc1ccccc1,1,1.3388,21.8181,0.1429,0,1,304.39,3.36,2,2,5,33.29
CCCCN=c1oc(C)c(C)c2[nH]c3oc(=O)cc(SC)c3c12,N=c1occc2[nH]c3oc(=O)ccc3c12,1,1.3391,21.8305,0.1383,0,1,332.43,3.91,1,5,4,71.5
Cc1csc2nc(=O)c(-c3ccc(OCc4ccc5ccccc5c4)cc3)nn12,O=c1nc2sccn2nc1-c1ccc(OCc2ccc3ccccc3c2)cc1,1,1.3393,21.8446,0.1461,0,1,399.48,4.86,0,5,4,56.49
NC(CCSCc1ccc(F)cc1)c1ccccc1N1CCN(C(=O)C2CC2c2ccc(F)cc2)CC1,O=C(C1CC1c1ccccc1)N1CCN(c2ccccc2CCCSCc2ccccc2)CC1,1,1.3397,21.8639,0.2135,0,0,521.68,5.74,1,4,9,49.57
CCOCCCNC(=O)c1cc2c(=O)n3cc(Cl)ccc3nc2n1C,O=c1c2cc[nH]c2nc2ccccn12,1,1.3398,21.8686,0.1683,0,1,362.82,2.0,1,4,6,77.63
Cc1cccc(N2C(=O)c3ccccc3C23CC(=O)N(COc2ccc4ccc(=O)oc4c2)C3=O)c1,O=C1CC2(C(=O)N1COc1ccc3ccc(=O)oc3c1)c1ccccc1C(=O)N2c1ccccc1,1,1.3409,21.9212,0.1522,0,1,480.48,3.75,0,6,4,97.13
N=C1NC(CCc2ccc(N=c3nc(C(F)(F)F)cc[nH]3)cc2)CO1,N=C1NC(CCc2ccc(N=c3nccc[nH]3)cc2)CO1,1,1.3414,21.9474,0.1089,0,1,351.33,2.52,3,4,4,86.15
O=C(NNCc1ccc(Cl)cc1)c1cc(C(F)(F)F)nc2ccccc12,O=C(NNCc1ccccc1)c1ccnc2ccccc12,1,1.3416,21.9598,0.163,0,1,379.77,4.34,2,3,4,54.02
C1=CN2CCc3ccccc3C2c2ccccc21,C1=CN2CCc3ccccc3C2c2ccccc21,1,1.3418,21.9668,0.127,0,1,233.31,3.62,0,1,0,3.24
CCOC(=O)C#Cc1cc(C(=O)NCc2ccc(F)cc2)[nH]c1-c1ccc(Oc2ccccc2)cc1,O=C(NCc1ccccc1)c1ccc(-c2ccc(Oc3ccccc3)cc2)[nH]1,1,1.3419,21.9749,0.1828,0,0,482.51,5.46,2,4,7,80.42
O=C(O)Cn1cc2c(ccc3c(C(F)(F)F)cc(=O)[nH]c32)n1,O=c1ccc2ccc3n[nH]cc3c2[nH]1,1,1.3427,22.0121,0.1522,0,1,311.22,1.98,2,3,2,87.98
O=S(=O)(NCc1ccccc1)c1ccc(-c2ccc(O)cc2)cc1,O=S(=O)(NCc1ccccc1)c1ccc(-c2ccccc2)cc1,1,1.343,22.0318,0.1341,0,1,339.42,3.54,2,3,5,66.4
O=S(=O)(NC1(CO)CC2CCCCC2C1)C1CCC1,O=S(=O)(NC1CC2CCCCC2C1)C1CCC1,1,1.3434,22.05,0.0732,0,1,287.43,1.79,2,3,4,66.4
COc1cc2[nH]cnc(=Nc3cc(NC(=O)c4cc(N5CCOCC5)cc(C(F)(F)F)c4)ccc3C)c2cc1OC,O=C(Nc1cccc(N=c2nc[nH]c3ccccc23)c1)c1cccc(N2CCOCC2)c1,1,1.3436,22.0582,0.1589,0,0,567.57,5.23,2,7,6,101.07
O=c1n(CC(O)(Cn2cncn2)c2ccc(F)cc2F)c2ccccc2n1Nc1ccc(Cl)cc1F,O=c1n(CC(Cn2cncn2)c2ccccc2)c2ccccc2n1Nc1ccccc1,1,1.3438,22.0699,0.1633,0,0,514.9,3.93,2,5,7,89.9
C1C2CC3CC1CC(C2)C31CO1,C1C2CC3CC1CC(C2)C31CO1,1,1.3439,22.0744,0.0556,0,1,164.25,2.21,0,1,0,12.53
CC(=O)c1cc(NC2C(=O)OC3c4cccc5cccc(c45)C(O)C23)cc([N+](=O)[O-])c1CN(C)C,O=C1OC2c3cccc4cccc(c34)CC2C1Nc1ccccc1,1,1.3441,22.0866,0.1478,0,1,475.5,3.75,2,8,6,122.01
COC(=O)C(CN1C(=O)C(=O)c2ccccc21)NC(=O)c1cc([N+](=O)[O-])ccc1Cl,O=C(NCCN1C(=O)C(=O)c2ccccc21)c1ccccc1,1,1.3441,22.0866,0.1935,0,1,431.79,1.75,1,7,6,135.92
COc1cccc2c1CCN2C(=O)CN1CC(C(C)(C)C)CCC1=O,O=C1CCCCN1CC(=O)N1CCc2ccccc21,1,1.3447,22.1152,0.2,0,1,344.46,2.87,0,3,3,49.85
CCCN(CC(C)C)c1cncc(OC2CC(O)C(COS(N)(=O)=O)C2)c1,c1cncc(OC2CCCC2)c1,1,1.3447,22.1152,0.1753,0,1,401.53,1.69,2,7,10,114.98
CCOc1ccc(C#Cc2ccc(CC(C)NC(C)=O)cc2)cc1,C(#Cc1ccccc1)c1ccccc1,1,1.3448,22.1186,0.1711,0,1,321.42,3.55,1,2,5,38.33
CC(C)(C)OC(=O)N1CC2CC23C1=CC(=O)c1ccccc13,O=C1C=C2NCC3CC23c2ccccc21,1,1.3453,22.1441,0.2714,0,1,297.35,3.28,0,3,0,46.61
COCCC(NC(=O)c1cc(OC2CCNCC2)cc(-c2ccccc2)c1)C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,O=C(NCC(=O)N1CCN(c2ccccc2)CC1)c1cc(OC2CCNCC2)cc(-c2ccccc2)c1,1,1.3453,22.1486,0.2162,0,0,624.7,4.99,2,6,10,83.14
Fc1cccc2[nH]c3c(c12)CCN(Cc1ccc(Cl)nc1)C3,c1cncc(CN2CCc3c([nH]c4ccccc34)C2)c1,1,1.3456,22.1609,0.1489,0,1,315.78,3.91,1,2,2,31.92
Cc1ccccc1OCC(=NNC(=S)NN)c1ccccc1,N=C(COc1ccccc1)c1ccccc1,1,1.3461,22.1855,0.125,0,1,314.41,2.12,3,4,5,71.67
CN(CC1COc2ccccc2O1)C(=O)Nc1ccccc1,O=C(NCC1COc2ccccc2O1)Nc1ccccc1,1,1.3465,22.2085,0.1461,0,1,298.34,2.99,1,3,3,50.8
CC(C)CC(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NCC1CCCO1,O=C(CCc1ccccc1)NC(Cc1ccccc1)C(=O)NCC1CCCO1,1,1.3466,22.2114,0.0991,0,0,547.67,2.83,5,6,13,154.06
O=C1C(CC(O)=NO)CCCCC1c1ccc2c(c1)OCO2,O=C1CCCCCC1c1ccc2c(c1)OCO2,1,1.3469,22.2289,0.2022,0,1,305.33,2.99,2,5,3,88.35
O=C(NCc1ccc(F)cc1)C1=CC(CF)(CF)Oc2ncccc21,O=C(NCc1ccccc1)C1=CCOc2ncccc21,1,1.3471,22.2399,0.1529,0,1,348.32,2.99,1,3,5,51.22
COc1cccc(-c2ccc(OC3OC(COC(=O)CC(C)C)C(O)C(O)C3O)c(C)c2)c1,c1ccc(-c2ccc(OC3CCCCO3)cc2)cc1,1,1.3482,22.2963,0.125,0,1,460.52,2.45,3,8,8,114.68
O=C(OC1CC2CCC(C1)N2)C(c1ccc(Cl)cc1)c1ccc(Cl)c(Cl)c1,O=C(OC1CC2CCC(C1)N2)C(c1ccccc1)c1ccccc1,1,1.3484,22.3069,0.1429,0,0,424.76,5.6,1,3,4,38.33
Cc1cc(Cl)cc(-c2ccc3c(c2)C(OC(=O)N(C)C)C2(O)COCC2O3)c1,c1ccc(-c2ccc3c(c2)CC2COCC2O3)cc1,1,1.3484,22.3069,0.1505,0,1,403.86,3.58,1,5,2,68.23
Cc1ccc(Cl)cc1N1CCN(C(=O)C2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)CC1,O=C(C1CCN(S(=O)(=O)c2cccc3nsnc23)CC1)N1CCN(c2ccccc2)CC1,1,1.3487,22.3219,0.2069,0,0,520.08,3.4,0,7,4,86.71
CN1CCN(c2nc3c(CN(CC4CC4)c4cccc(Cl)c4)cc(-c4cnn(C5CCNCC5)c4)cc3o2)CC1,c1ccc(N(Cc2cc(-c3cnn(C4CCNCC4)c3)cc3oc(N4CCNCC4)nc23)CC2CC2)cc1,1,1.3487,22.3219,0.1386,0,0,560.15,5.44,1,7,8,65.6
Oc1ccc2c(c1)C13CCCCC(C1C2)N(CCCCCCCCCC=C(c1ccccc1)c1ccccc1)CC3,C(CCCCCCCCCN1CCC23CCCCC1C2Cc1ccccc13)=C(c1ccccc1)c1ccccc1,1,1.3487,22.3219,0.1667,0,0,547.83,9.7,1,2,12,23.47
O=c1[nH]c(N2CCN(c3nc4c(Cl)cccc4s3)CC2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,O=c1[nH]c(N2CCN(c3nc4ccccc4s3)CC2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,1,1.3487,22.3219,0.14,0,0,579.16,4.8,3,10,5,102.07
COc1ccccc1N1C(=O)CSC1c1ccc(C#N)cc1,O=C1CSC(c2ccccc2)N1c1ccccc1,1,1.3488,22.3235,0.1446,0,1,310.38,3.35,0,4,3,53.33
CCc1nc2cccc(Cc3ccccc3OC)n2n1,c1ccc(Cc2cccc3ncnn23)cc1,1,1.3489,22.3285,0.1351,0,1,267.33,2.89,0,3,4,39.42
O=C(c1ccc(F)cc1)N1CC(COCc2nnc(C3CC3)o2)C1,O=C(c1ccccc1)N1CC(COCc2nnc(C3CC3)o2)C1,1,1.3493,22.3511,0.1928,0,1,331.35,2.37,0,5,6,68.46
O=C(O)c1ccc2c(c1)C(=O)N(Cc1ccc(C(F)(F)F)cc1)C2=O,O=C1c2ccccc2C(=O)N1Cc1ccccc1,1,1.3493,22.3518,0.1364,0,1,349.26,3.2,1,3,3,74.68
CC(=O)Nc1ccc(NC(=O)Nc2ccccc2C(F)(F)F)cc1,O=C(Nc1ccccc1)Nc1ccccc1,1,1.3493,22.3518,0.1333,0,1,337.3,4.31,3,2,3,70.23
O=C(O)CNC(=O)c1ccccc1C(=O)NN=Cc1ccc(C(F)(F)F)cc1,O=C(NN=Cc1ccccc1)c1ccccc1,1,1.3493,22.3518,0.119,0,1,393.32,2.28,3,4,6,107.86
CC1N(C(=O)OCc2ccccc2)CC1(Cn1cncn1)c1ccc(F)cc1F,O=C(OCc1ccccc1)N1CC(Cn2cncn2)(c2ccccc2)C1,1,1.3495,22.3615,0.2474,0,1,398.41,3.54,0,4,5,60.25
CCN(c1ccccc1)S(=O)(=O)c1n[nH]c(=NC(=O)C=Cc2ccco2)s1,O=C(C=Cc1ccco1)N=c1[nH]nc(S(=O)(=O)Nc2ccccc2)s1,1,1.3497,22.3696,0.1238,0,1,404.47,2.42,1,6,6,108.63
O=C(OCCN1C(=O)c2ccccc2C1=O)c1c(Cl)cccc1Cl,O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccccc1,1,1.3498,22.376,0.1594,0,1,364.18,3.45,0,4,4,63.68
Cc1[nH]c(=NC(=O)Nc2cccc3ccccc23)ccc1Br,O=C(N=c1cccc[nH]1)Nc1cccc2ccccc12,1,1.3498,22.376,0.1781,0,1,356.22,4.37,2,1,1,57.25
NCCC(=O)Nc1cccc(-c2nnc(-c3ccc(Cl)cc3)o2)c1,c1ccc(-c2nnc(-c3ccccc3)o2)cc1,1,1.3498,22.376,0.1341,0,1,342.79,3.34,2,5,5,94.04
Cc1cccc(NC(=O)Nc2cccc(Cl)c2)c1,O=C(Nc1ccccc1)Nc1ccccc1,1,1.3498,22.376,0.1562,0,1,260.72,4.29,2,1,2,41.13
CN(C)c1cccc(C(=O)NC(=O)Nc2cccc(Cl)c2Cl)c1,O=C(NC(=O)c1ccccc1)Nc1ccccc1,1,1.3498,22.376,0.1184,0,1,352.22,4.02,2,3,3,61.44
O=C(Nc1ccc(Cl)cc1C(=O)c1ccccc1)c1ccco1,O=C(Nc1ccccc1C(=O)c1ccccc1)c1ccco1,1,1.3498,22.376,0.1461,0,1,325.75,4.42,1,3,4,59.31
CC(=O)c1ccccc1NC(=O)CSc1nnc(-c2cc(F)c(Cl)cc2Cl)o1,O=C(CSc1nnc(-c2ccccc2)o1)Nc1ccccc1,1,1.3498,22.376,0.117,0,0,440.28,5.12,1,6,6,85.09
Cc1ccc(N2C(=O)CSC(=Cc3ccccc3)C2O)cc1,O=C1CSC(=Cc2ccccc2)CN1c1ccccc1,1,1.3498,22.376,0.1646,0,1,311.41,3.43,1,3,2,40.54
O=C1C(=O)N(CNc2ccc(Cl)cc2)c2c(Cl)ccc(Cl)c21,O=C1C(=O)N(CNc2ccccc2)c2ccccc21,1,1.3498,22.376,0.0972,0,1,355.61,4.25,1,3,3,49.41
CC(=O)OCc1[nH]c2c(Br)cc(C(N)=O)cc2c1Sc1ccc(Cl)cc1,c1ccc(Sc2c[nH]c3ccccc23)cc1,1,1.3498,22.376,0.1429,0,1,453.75,4.9,2,4,5,85.18
CN(C)c1ccc(CC(=O)NNC(=O)c2ccc(Cl)cc2)cc1,O=C(Cc1ccccc1)NNC(=O)c1ccccc1,1,1.3498,22.376,0.1236,0,1,331.8,2.41,2,3,4,61.44
O=c1ccoc2ccc(NC(=S)Nc3ccc(Cl)cc3)cc12,O=c1ccoc2ccc(NC(=S)Nc3ccccc3)cc12,1,1.3498,22.376,0.0875,0,1,330.8,4.26,2,3,2,54.27
