rank,canonical_smiles,SMILES_state,NLL,pred_logIC50_uM,pred_ic50_uM,pred_pIC50,pred_cLogP,pred_logS_ESOL,pred_Solubility_ESOL_mol_per_L,pred_Solubility_ESOL_class,pred_MetStab_Clearance_Microsome_AZ,pred_MetStab_Clearance_Hepatocyte_AZ,pred_MetStab_Half_Life_Obach,passes_optimal,pred_pIC50_uncertainty,source_file,source_family,source_mode,Input_SMILES,Tanimoto,clogp_score_individual,solubility_score_individual,microsome_stability_score,hepatocyte_stability_score,half_life_stability_score,metabolic_stability_ensemble_score,qikprop_star_count,qikprop_clogp,qikprop_logS,qikprop_metab_sites,qikprop_human_oral_absorption_class,qikprop_percent_human_oral_absorption,qikprop_caco2,qikprop_status,clogp_score_qikprop,solubility_score_qikprop,clogp_ensemble_value,solubility_ensemble_value,clogp_ensemble_score,solubility_ensemble_score,clogp_uncertainty,solubility_uncertainty,metstab_uncertainty,adme_ensemble_uncertainty,adme_individual_score,adme_ensemble_score,passes_metabolic_stability,passes_adme_individual,passes_adme_ensemble,triage_score,murcko_scaffold,scaffold_bucket
153,O=C(NCc1ccco1)c1coc(-c2cccc([N+](=O)[O-])n2)cc1=NO,1,33.41,0.6783401382813736,4.768042724442655,5.321659861718627,2.0627,-3.886570813714444,0.0001298461826389,Soluble,43.08081,58.563507,-10.183652,0,0.0,reinvent/curriculum_learning/reinvent_cl_generated_scored.csv,reinvent,curriculum_learning,,,0.85016,1.0,0.6922799285714286,0.63397808125,0.0,0.7689057146723195,,,,,,,,not_run,0.0,1.0,2.0627,-5.032291906857223,0.42508,0.8638741875,0.42508,0.23577682347159468,0.15356973403705854,0.2714755191695511,0.8551182858689277,0.6723088327439277,0,0,0,0.7797893223038693,N=c1cc(-c2ccccn2)occ1C(=O)NCc1ccco1,N=c1cc(-c2ccccn2)occ1C(=O)NCc1ccco1
154,COCC(=O)N1CC2(CCN(c3cncc(N4CC(OCCc5ccccc5)C4)c3)C2)C1,1,9.88,0.6051538950805846,4.028597650189411,5.394846104919416,2.2146,-4.400862341943572,3.973174669870021e-05,Moderately Soluble,61.206493,58.541862,0.6215172,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.7522935779816514,0.9716799999999999,0.899784414514107,0.5628107642857143,0.6341133624999999,0.0077689650000000166,0.6865390742257054,,,,,,,,not_run,0.0,1.0,2.2146,-5.941572170971788,0.48583999999999994,0.7573034786285265,0.48583999999999994,0.36480465769411285,0.15247554191279847,0.3343733998689704,0.8396497333188089,0.6339854993474137,0,0,0,0.7797166462442021,c1ccc(CCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1,c1ccc(CCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1
155,CCC#Cc1cncc(N2CC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,1,9.58,0.2882706748059049,1.9420959151972947,5.711729325194095,2.621900000000001,-4.621754498563734,2.389161465437202e-05,Moderately Soluble,39.69115,21.811794,35.02905,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.7383177570093458,0.7024799999999992,0.8445613753590664,0.7164917857142857,0.8636762875,0.43786312499999996,0.7894148450179532,,,,,,,,not_run,0.0,1.0,2.621900000000001,-5.976297749281868,0.3512399999999996,0.7529627813397664,0.3512399999999996,0.3440414135216109,0.2071598396986944,0.300813751073435,0.7727742818469476,0.6269406333421228,0,0,0,0.7794673545076762,O=C(c1ccccc1)N1CC2(C1)CN(c1cccnc1)C2,O=C(c1ccccc1)N1CC2(C1)CN(c1cccnc1)C2
156,CCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)n1,1,9.91,-0.0718092861566158,0.8475995429277765,6.071809286156616,2.7971000000000013,-4.930324708483663,1.17401944886772e-05,Moderately Soluble,44.672066,23.424362,36.151726,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.6929824561403509,0.562319999999999,0.7674188228790841,0.6809138142857143,0.8535977375,0.45189657499999997,0.7697501180189541,,,,,,,,not_run,0.0,1.0,2.7971000000000013,-6.333679854241833,0.2811599999999995,0.7082900182197709,0.2811599999999995,0.38293425089094224,0.22408826955050618,0.29606084014714934,0.6965667529273524,0.5833785517625243,0,0,0,0.7790438226139362,O=C(c1ccccc1)N1CC2(CCN(c3cnccn3)C2)C1,O=C(c1ccccc1)N1CC2(CCN(c3cnccn3)C2)C1
157,C(#Cc1cncc(N2CCC3(CNOC3)C2)c1)c1ccccc1,1,8.79,1.0202800084664403,10.47803894877492,4.97971999153356,2.2127,-3.6185849653966646,0.0002406661633573,Soluble,-0.46258432,23.169748,48.125267,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.8108108108108109,0.9701599999999999,1.0,1.0,0.855189075,0.6015658375,0.8402310668387917,,,,,,,,not_run,0.0,1.0,2.2127,-4.793985982698333,0.48507999999999996,0.8769133124999999,0.48507999999999996,0.21319239648535304,0.13874267256616798,0.27900502301717367,0.9256484267355167,0.7250987548605167,1,1,1,0.7789966817668844,C(#Cc1cncc(N2CCC3(CNOC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(CNOC3)C2)c1)c1ccccc1
158,C(#Cc1cncc(N2CCCC3(CNCCNC3)C2)c1)c1ccccc1,1,9.37,1.0151292611538292,10.354503068715614,4.984870738846171,2.2608,-3.9004098659942,0.0001257737859729,Soluble,-13.066126,8.4382305,26.617126,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7654320987654321,0.9913599999999999,1.0,1.0,0.9472610593749999,0.332714075,0.8175294376906974,,,,,,,,not_run,0.0,1.0,2.2607999999999997,-5.1905079329971,0.49568,0.844962125,0.49568000000000006,0.26853347659751264,0.14841307998552877,0.3042088521943472,0.9239877750762789,0.711740306326279,0,0,0,0.7786197694158014,C(#Cc1cncc(N2CCCC3(CNCCNC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCCC3(CNCCNC3)C2)c1)c1ccccc1
159,C(#Cc1ccccc1)COc1cncc(N2CCC3(CNC3)C2)c1,1,9.58,0.8815823478689755,7.613464864929306,5.118417652131025,2.3118,-3.7686884550036046,0.0001703380004963,Soluble,3.5288506,18.378078,20.035978,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7435897435897436,0.9505600000000001,1.0,0.9747939242857143,0.8851370125,0.250449725,0.7830723645624551,,,,,,,,not_run,0.0,1.0,2.3118,-4.980452227501803,0.47528000000000004,0.8629864999999999,0.47528000000000004,0.2373143433228385,0.14317220262093516,0.28525551531459126,0.895924945824982,0.6953235708249821,0,0,0,0.7785934146852335,C(#Cc1ccccc1)COc1cncc(N2CCC3(CNC3)C2)c1,C(#Cc1ccccc1)COc1cncc(N2CCC3(CNC3)C2)c1
160,O=C(N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1)C1(O)CC1,1,9.36,0.6051538950805847,4.028597650189412,5.394846104919416,2.4513000000000007,-4.166043795745303,6.82269888236516e-05,Moderately Soluble,30.84003,24.929302,22.063755,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(-c4ccc(F)cc4)c3)C2)C1,0.6923076923076923,0.8389599999999995,0.9584890510636743,0.7797140714285715,0.8441918625,0.2757969375,0.7611288680219336,,,,,,,,not_run,0.0,1.0,2.4513000000000007,-5.476668397872652,0.41947999999999974,0.8154164502659185,0.41947999999999974,0.29622687812402376,0.1644509403417517,0.2933859394885917,0.8377098099746918,0.655123659775253,0,0,0,0.778455696070526,O=C(C1CC1)N1CC2(CCN(c3cncc(-c4ccccc4)c3)C2)C1,O=C(C1CC1)N1CC2(CCN(c3cncc(-c4ccccc4)c3)C2)C1
161,CC(N)C(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,1,8.96,0.6051538950805846,4.028597650189411,5.394846104919416,2.3055000000000003,-4.549701671448573,2.8203196193503044e-05,Moderately Soluble,40.94854,29.26261,3.2847953,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.7870370370370371,0.9555999999999998,0.8625745821378568,0.7075104285714285,0.8171086875,0.04105994125000001,0.7177639755287678,,,,,,,,not_run,0.0,1.0,2.3055000000000003,-6.0940623357242885,0.4777999999999999,0.7382422080344638,0.4777999999999999,0.3782194466473656,0.15826595190864295,0.3380951328520028,0.8372092357459713,0.638896142220123,0,0,0,0.7781303228218577,c1ccc(CCCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1,c1ccc(CCCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1
162,C(#Cc1cncc(N2CCCC3(CNNC3)C2)c1)c1ccccc1,1,9.64,0.9911846922053876,9.799066212285563,5.008815307794612,2.1758,-3.6682158259996727,0.0002146763358352,Soluble,-3.358448,8.549271,41.90827,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7792207792207793,0.9406400000000001,1.0,1.0,0.9465670562499999,0.5238533750000001,0.8453388767062541,,,,,,,,not_run,0.0,1.0,2.1757999999999997,-4.882711912999836,0.47031999999999996,0.8689245,0.47032,0.2270294256274944,0.13883167914392144,0.2787270349238053,0.9173595506825016,0.7199786756825016,1,1,1,0.7775772270444907,C(#Cc1cncc(N2CCCC3(CNNC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCCC3(CNNC3)C2)c1)c1ccccc1
163,C#Cc1cncc(N2CCCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,9.48,0.4640522680420149,2.9110674486517816,5.535947731957985,2.4424,-4.48554105152792,3.269331421373675e-05,Moderately Soluble,66.02033,64.58253,2.134417,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.6902654867256637,0.8460799999999999,0.87861473711802,0.5284262142857142,0.5963591874999999,0.026680212499999967,0.726651988262151,,,,,,,,not_run,0.0,1.0,2.4424,-5.889920525763962,0.42303999999999997,0.7637599342795047,0.42303999999999997,0.342699827860853,0.19493711760449645,0.3202256484884498,0.8064424795843653,0.6296647788747366,0,0,0,0.7773768041839692,O=C(c1ccc2c(c1)OCO2)N1CC2(CCCN(c3cccnc3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCCN(c3cccnc3)C2)C1
164,C(#Cc1cncc(N2CCC3(CCNNC3)C2)c1)c1ccccc1,1,9.24,1.0202800084664403,10.47803894877492,4.97971999153356,2.1758,-3.6682158259996727,0.0002146763358352,Soluble,-15.208662,-1.3037536,51.241615,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7792207792207793,0.9406400000000001,1.0,1.0,1.0,0.6405201875000001,0.859554693581254,,,,,,,,not_run,0.0,1.0,2.1757999999999997,-4.882711912999836,0.47031999999999996,0.8689245,0.47032,0.2270294256274944,0.1387888175158427,0.2787127477144457,0.9230458774325017,0.7256650024325015,1,1,1,0.7773050247199246,C(#Cc1cncc(N2CCC3(CCNNC3)C2)c1)c1ccccc1,C(#Cc1cncc(N2CCC3(CCNNC3)C2)c1)c1ccccc1
165,CNCC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,1,9.81,0.6051538950805846,4.028597650189411,5.394846104919416,2.1777,-4.451464194773448,3.536191738832186e-05,Moderately Soluble,37.284615,32.573418,-2.5252037,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CC(C)(C)OC(=O)N1CC2(CCN(c3cncc(N4CC(OCCCc5ccccc5)C4)c3)C2)C1,0.7798165137614679,0.9421600000000001,0.8871339513066381,0.7336813214285715,0.7964161375000001,0.0,0.710525336002832,,,,,,,,not_run,0.0,1.0,2.1776999999999997,-6.030783597386725,0.47107999999999994,0.7461520503266594,0.47108,0.377338160059144,0.1485500878017838,0.33232274928697597,0.8357496222277923,0.6356261469827976,0,0,0,0.7771815740350414,c1ccc(CCCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1,c1ccc(CCCOC2CN(c3cncc(N4CCC5(CNC5)C4)c3)C2)cc1
166,COc1ncc(OC)c(C(=O)N2CC3(CCN(c4cncc(C(F)(F)F)c4)C3)C2)n1,1,11.24,0.7981870589649134,6.2832893386395545,5.201812941035087,2.2601000000000004,-4.372025561640383,4.245945724862992e-05,Moderately Soluble,45.85134,38.871803,7.287805,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.3333333333333333,0.9919199999999997,0.9069936095899043,0.6724904285714286,0.75705123125,0.0910975625,0.7555052845419952,,,,,,,,not_run,0.0,1.0,2.2601000000000004,-5.826890280820192,0.49595999999999985,0.771638714897476,0.49595999999999985,0.3439383756663295,0.16651515880961396,0.33547117815864774,0.8761225162142741,0.668697792541167,0,0,0,0.7770961318681767,O=C(c1ccncn1)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1ccncn1)N1CC2(CCN(c3cccnc3)C2)C1
167,O=C1CC[C@@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)N1,1,9.7,0.9121208857637256,8.168096985004066,5.087879114236275,2.3403,-3.7833956620731217,0.0001646661524227,Soluble,7.47157,33.424507,39.128418,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7,0.9277599999999999,1.0,0.9466316428571429,0.79109683125,0.48910522500000003,0.8123727300053359,,,,,,,,not_run,0.0,1.0,2.3403,-4.971787331036561,0.46387999999999996,0.8649888125,0.46387999999999996,0.23384623634020815,0.15250938477504603,0.28341187370508475,0.8996650920021344,0.7035542951271344,0,0,0,0.7768593537651315,O=C1CC[C@@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)N1,O=C1CC[C@@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)N1
168,COC(=O)c1c(C(=O)N2CC3(CCN(c4cncc(C#CCO)c4)C3)C2)oc2ccccc12,1,8.88,0.7225064588179851,5.278450568232821,5.277493541182015,2.3107000000000006,-4.58229029796976,2.616433505803884e-05,Moderately Soluble,46.738556,36.664936,24.521526,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.437956204379562,0.9514399999999995,0.8544274255075599,0.6661531714285714,0.7708441500000001,0.30651907500000003,0.782608504087878,,,,,,,,not_run,0.0,1.0,2.3107000000000006,-6.055272648984882,0.47571999999999975,0.7430909188768897,0.47571999999999975,0.3657932235752659,0.18269576317202024,0.34140299558242865,0.859654258012041,0.6653181313543736,0,0,0,0.7767138528666403,O=C(c1cc2ccccc2o1)N1CC2(CCN(c3cccnc3)C2)C1,O=C(c1cc2ccccc2o1)N1CC2(CCN(c3cccnc3)C2)C1
169,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)COc1ccccc1,1,8.4,0.8815823478689755,7.613464864929306,5.118417652131025,2.3118,-3.768688455003604,0.0001703380004963,Soluble,4.6362114,19.047413,13.802988,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7435897435897436,0.9505600000000001,1.0,0.9668842042857143,0.88095366875,0.17253734999999998,0.775249180468705,,,,,,,,not_run,0.0,1.0,2.3118,-4.980452227501802,0.47528000000000004,0.8629865,0.47528000000000004,0.23731434332283838,0.14351477500090074,0.28536970610791307,0.892795672187482,0.692194297187482,0,0,0,0.7765593868208585,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)COc1ccccc1,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)COc1ccccc1
170,COC(=O)C1CCCN(C2CCC3(C2)CN(C(=O)c2ccc4c(c2)OCO4)C3)C1,1,10.9,0.8245688184659088,6.676806935143442,5.175431181534091,2.295,-4.167461252411746,6.800467158057256e-05,Moderately Soluble,25.660925,34.668636,-5.695266,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.2827586206896552,0.9640000000000001,0.9581346868970635,0.8167076785714286,0.783321025,0.0,0.7595221080948531,,,,,,,,not_run,0.0,1.0,2.295,-5.615240626205875,0.48200000000000004,0.7980949217242657,0.48200000000000004,0.3259872627619392,0.16243314298995098,0.32347346858396336,0.8807425149622072,0.6720325736690077,0,0,0,0.7765009187709998,O=C(c1ccc2c(c1)OCO2)N1CC2(CCC(N3CCCCC3)C2)C1,O=C(c1ccc2c(c1)OCO2)N1CC2(CCC(N3CCCCC3)C2)C1
171,O=C1CC[C@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)N1,1,9.95,0.9121208857637256,8.168096985004066,5.087879114236275,2.3403,-3.7833956620731217,0.0001646661524227,Soluble,8.858081,36.116802,39.710705,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7,0.9277599999999999,1.0,0.9367279928571428,0.7742699875,0.49638381249999997,0.8108810237553359,,,,,,,,not_run,0.0,1.0,2.3403,-4.971787331036561,0.46387999999999996,0.8649888125,0.46387999999999996,0.23384623634020815,0.15255508816847513,0.2834271081695611,0.8990684095021344,0.7029576126271344,0,0,0,0.7764715101401315,O=C1CC[C@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)N1,O=C1CC[C@]2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)N1
172,O=C1NCCC12CCN(c1cncc(C#Cc3ccccc3)c1)C2,1,8.71,1.0202800084664403,10.47803894877492,4.97971999153356,2.1978,-3.677707123864543,0.0002100355827763,Soluble,5.087955,26.333023,45.994965,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7,0.95824,1.0,0.9636574642857143,0.83541860625,0.5749370625,0.8398227025141932,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.1425376557804421,0.2823398498309832,0.9213130810056772,0.7210928935056773,1,1,1,0.7761787070424887,O=C1NCCC12CCN(c1cncc(C#Cc3ccccc3)c1)C2,O=C1NCCC12CCN(c1cncc(C#Cc3ccccc3)c1)C2
173,COC(=O)c1ccncc1C(=O)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,1,9.72,0.6051538950805847,4.028597650189412,5.394846104919416,2.3772,-4.411098748287164,3.880621198163216e-05,Moderately Soluble,51.901405,59.078754,11.181161,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/plain/mol2mol_similarity_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4253731343283582,0.8982399999999998,0.8972253129282091,0.6292756785714286,0.6307577875,0.1397645125,0.7383903664276603,,,,,,,,not_run,0.0,1.0,2.3772,-5.844720374143584,0.4491199999999999,0.7694099532320521,0.4491199999999999,0.34263535626055086,0.17603638672766117,0.32259724766273734,0.8340464748031163,0.6449006348790771,0,0,0,0.776074528209002,O=C(c1cccnc1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1,O=C(c1cccnc1)N1CC2(CCN(c3cncc(C#CC4CC4)c3)C2)C1
174,COc1cncc(CN2CC3(CCN(c4cncc(C#CC(C)(C)O)c4)C3)C2)c1,1,9.91,0.8221300093516181,6.639417966747781,5.177869990648382,2.3199000000000005,-4.217940823892812,6.054233629240178e-05,Moderately Soluble,8.08949,15.821988,16.103558,0,0.0,nitro_bioisostere_campaign/mol2mol_scaffold_generic/plain/mol2mol_scaffold_generic_plain_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_scaffold_generic,CCCCCCC#Cc1cncc(N2CCC3(CN(Cc4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)C3)C2)c1,0.4365079365079365,0.9440799999999996,0.945514794026797,0.9422179285714286,0.901112575,0.20129447499999997,0.7814662056388398,,,,,,,,not_run,0.0,1.0,2.3199000000000005,-5.609380911946408,0.4720399999999998,0.798827386006699,0.4720399999999998,0.31776361981586065,0.1557272031938354,0.31517694100323196,0.879393180762235,0.6775073287572106,0,0,0,0.7759564810955939,c1cncc(CN2CC3(CCN(c4cccnc4)C3)C2)c1,c1cncc(CN2CC3(CCN(c4cccnc4)C3)C2)c1
175,C(#Cc1cncc(OCCN2CCC3(CNC3)C2)c1)c1ccccc1,1,9.99,0.905526916817417,8.045016086189053,5.094473083182583,2.1555,-3.733561264321529,0.0001846880243945,Soluble,-6.5464907,20.742067,34.62623,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.6951219512195121,0.9244,1.0,1.0,0.87036208125,0.432827875,0.8082085168522308,,,,,,,,not_run,0.0,1.0,2.1555,-5.004068132160764,0.4622,0.8578390625000001,0.4622,0.24622996660162363,0.13050242350573996,0.27964413003578786,0.8968234067408922,0.6995131723658923,0,0,0,0.7759116107959304,C(#Cc1cncc(OCCN2CCC3(CNC3)C2)c1)c1ccccc1,C(#Cc1cncc(OCCN2CCC3(CNC3)C2)c1)c1ccccc1
176,C#Cc1cncc(N2CC3(CCN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,1,9.95,0.6469113461048441,4.435180979491915,5.353088653895156,2.0523,-4.10894106040849,7.781421482100778e-05,Moderately Soluble,56.354145,55.989216,1.7444389,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.6936936936936937,0.8418399999999998,0.9727647348978774,0.5974703928571429,0.6500674,0.021805486250000006,0.7614649311667689,,,,,,,,not_run,0.0,1.0,2.0523,-5.510181030204246,0.42091999999999996,0.8112273712244692,0.42092,0.3114380368221137,0.15767797947528112,0.2966786720991316,0.8424211561911769,0.6547148152728248,0,0,0,0.7758227658685976,O=C(c1ccc2c(c1)OCO2)N1CCC2(C1)CN(c1cccnc1)C2,O=C(c1ccc2c(c1)OCO2)N1CCC2(C1)CN(c1cccnc1)C2
177,COc1cc2c(cc1OC)C(=O)N(CC1CCN(c3cncc(C#CCCO)c3)C1)C2,1,9.83,0.6785957220416539,4.770849559424498,5.321404277958346,2.3150000000000004,-4.387787237779402,4.0946120692342e-05,Moderately Soluble,42.91064,48.423225,7.7627883,0,0.0,nitro_bioisostere_campaign/mol2mol_similarity/reinforcement_learning/mol2mol_similarity_rl_generated_scored.csv,nitro_bioisostere_campaign,mol2mol_similarity,CCCCCCC#Cc1cncc(N2CCC3(CN(C(=O)c4cc5c(cc4[N+](=O)[O-])OCO5)C3)C2)c1,0.3150684931506849,0.9479999999999997,0.9030531905551495,0.6934954285714285,0.69735484375,0.09703485374999998,0.7287075475121325,,,,,,,,not_run,0.0,1.0,2.3150000000000004,-5.846805618889702,0.47399999999999987,0.7691492976387871,0.47399999999999987,0.34614304004084656,0.1600000152895029,0.32671435177678315,0.8490463166436402,0.6496703434145497,0,0,0,0.775807683198599,O=C1c2ccccc2CN1CC1CCN(c2cccnc2)C1,O=C1c2ccccc2CN1CC1CCN(c2cccnc2)C1
178,O=C1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,1,6.99,1.0202800084664403,10.47803894877492,4.97971999153356,2.1978,-3.677707123864543,0.0002100355827763,Soluble,1.9272763,21.868027,38.120846,0,0.0,reinvent_pubchem/plain/reinvent_pubchem_plain_generated_scored.csv,reinvent_pubchem,plain,C(#Cc1cncc(N2CCC3(CNC3)C2)c1)c1ccccc1,0.7894736842105263,0.95824,1.0,0.9862337407142857,0.86332483125,0.476510575,0.8352787759204432,,,,,,,,not_run,0.0,1.0,2.1978,-4.879755561932272,0.47912,0.8698872499999999,0.47912,0.22536189371250753,0.1426521839502891,0.28237802588759886,0.9194955103681772,0.7192753228681773,0,0,0,0.7749972861281137,O=C1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1,O=C1CC2(CCN(c3cncc(C#Cc4ccccc4)c3)C2)CN1
179,Cn1cc(C#N)nc1-c1cnc(NCc2nccc(C(F)(F)F)n2)cn1,1,39.96,0.96003963409056,9.120940740529775,5.03996036590944,2.16968,-3.995881702760263,0.000100952783337,Soluble,21.288063,20.102001,24.355242,0,0.0,reinvent/curriculum_learning/reinvent_cl_generated_scored.csv,reinvent,curriculum_learning,,,0.935744,1.0,0.8479424071428572,0.87436249375,0.304440525,0.8204781723092467,,,,,,,,not_run,0.0,1.0,2.1696799999999996,-5.198620851380132,0.46787199999999995,0.849915,0.46787199999999995,0.259954845453975,0.15824323487209435,0.2953566934420231,0.9057016689236987,0.7044252189236986,0,0,0,0.7742474832237106,c1cnc(CNc2cnc(-c3ncc[nH]3)cn2)nc1,c1cnc(CNc2cnc(-c3ncc[nH]3)cn2)nc1
